"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";70.3;0;25.9;0;0;0;
"01-01-2014 00h30";70.3;0;27.9;0;0;0;
"01-01-2014 00h45";78.3;0;30.7;0;0;0;
"01-01-2014 01h00";77.3;0;32.6;0;0;0;
"01-01-2014 01h15";82.31;0;31.1;0;0;0;
"01-01-2014 01h30";77.3;0;29.6;0;0;0;
"01-01-2014 01h45";72.3;0;29.1;0;0;0;
"01-01-2014 02h00";73.3;0;29.2;0;0;0;
"01-01-2014 02h15";83.31;0;31.2;0;0;0;
"01-01-2014 02h30";83.31;0;34.2;0;0;0;
"01-01-2014 02h45";74.3;0;31.3;0;0;0;
"01-01-2014 03h00";72.3;0;32.1;0;0;0;
"01-01-2014 03h15";83.31;0;31.2;0;0;0;
"01-01-2014 03h30";76.3;0;31.5;0;0;0;
"01-01-2014 03h45";71.3;0;29;0;0;0;
"01-01-2014 04h00";75.3;0;33.4;0;0;0;
"01-01-2014 04h15";78.3;0;31.7;0;0;0;
"01-01-2014 04h30";70.3;0;26.9;0;0;0;
"01-01-2014 04h45";74.3;0;30.3;0;0;0;
"01-01-2014 05h00";72.3;0;28.1;0;0;0;
"01-01-2014 05h15";86.31;0;26.5;0;0;0;
"01-01-2014 05h30";73.3;0;31.2;0;0;0;
"01-01-2014 05h45";76.3;0;32.5;0;0;0;
"01-01-2014 06h00";72.3;0;29.1;0;0;0;
"01-01-2014 06h15";93.32;0;27.2;0;0;0;
"01-01-2014 06h30";88.31;0;24.7;0;0;0;
"01-01-2014 06h45";86.31;0;26.5;0;0;0;
"01-01-2014 07h00";90.31;0;36.9;0;0;0;
"01-01-2014 07h15";97.32;0;31.6;0;0;0;
"01-01-2014 07h30";86.31;0;27.5;0;0;0;
"01-01-2014 07h45";79.31;0;28.8;0;0;0;
"01-01-2014 08h00";85.31;0;35.4;0;0;0;
"01-01-2014 08h15";84.31;0;29.3;0;0;0;
"01-01-2014 08h30";83.31;0;26.2;0;0;0;
"01-01-2014 08h45";90.31;0;28.9;0;0;0;
"01-01-2014 09h00";93.32;0;32.2;0;0;0;
"01-01-2014 09h15";90.31;0;28.9;0;0;0;
"01-01-2014 09h30";93.32;0;31.2;0;0;0;
"01-01-2014 09h45";90.31;0;27.9;0;0;0;
"01-01-2014 10h00";91.31;0;28;0;0;0;
"01-01-2014 10h15";91.31;0;29;0;0;0;
"01-01-2014 10h30";91.31;0;27;0;0;0;
"01-01-2014 10h45";90.31;0;28.9;0;0;0;
"01-01-2014 11h00";92.31;0;30.1;0;0;0;
"01-01-2014 11h15";93.32;0;29.2;0;0;0;
"01-01-2014 11h30";87.31;0;26.6;0;0;0;
"01-01-2014 11h45";92.31;0;29.1;0;0;0;
"01-01-2014 12h00";91.31;0;28;0;0;0;
"01-01-2014 12h15";87.31;0;26.6;0;0;0;
"01-01-2014 12h30";77.3;0;26.6;0;0;0;
"01-01-2014 12h45";96.32;0;27.5;0;0;0;
"01-01-2014 13h00";91.31;0;29;0;0;0;
"01-01-2014 13h15";92.31;0;31.1;0;0;0;
"01-01-2014 13h30";89.31;0;28.8;0;0;0;
"01-01-2014 13h45";88.31;0;27.7;0;0;0;
"01-01-2014 14h00";90.31;0;28.9;0;0;0;
"01-01-2014 14h15";87.31;0;30.6;0;0;0;
"01-01-2014 14h30";87.31;0;28.6;0;0;0;
"01-01-2014 14h45";87.31;0;26.6;0;0;0;
"01-01-2014 15h00";84.31;0;28.3;0;0;0;
"01-01-2014 15h15";85.31;0;26.4;0;0;0;
"01-01-2014 15h30";84.31;0;26.3;0;0;0;
"01-01-2014 15h45";83.31;0;27.2;0;0;0;
"01-01-2014 16h00";84.31;0;26.3;0;0;0;
"01-01-2014 16h15";84.31;0;25.3;0;0;0;
"01-01-2014 16h30";82.31;0;24.1;0;0;0;
"01-01-2014 16h45";88.31;0;29.7;0;0;0;
"01-01-2014 17h00";84.31;0;24.3;0;0;0;
"01-01-2014 17h15";88.31;0;25.7;0;0;0;
"01-01-2014 17h30";88.31;0;31.7;0;0;0;
"01-01-2014 17h45";88.31;0;27.7;0;0;0;
"01-01-2014 18h00";84.31;0;23.3;0;0;0;
"01-01-2014 18h15";91.31;0;25;0;0;0;
"01-01-2014 18h30";88.31;0;25.7;0;0;0;
"01-01-2014 18h45";94.32;0;25.3;0;0;0;
"01-01-2014 19h00";97.32;0;34.6;0;0;0;
"01-01-2014 19h15";94.32;0;29.3;0;0;0;
"01-01-2014 19h30";87.31;0;24.6;0;0;0;
"01-01-2014 19h45";88.31;0;23.7;0;0;0;
"01-01-2014 20h00";93.32;0;30.2;0;0;0;
"01-01-2014 20h15";87.31;0;26.6;0;0;0;
"01-01-2014 20h30";87.31;0;26.6;0;0;0;
"01-01-2014 20h45";89.31;0;26.8;0;0;0;
"01-01-2014 21h00";89.31;0;25.8;0;0;0;
"01-01-2014 21h15";87.31;0;24.6;0;0;0;
"01-01-2014 21h30";88.31;0;25.7;0;0;0;
"01-01-2014 21h45";88.31;0;26.7;0;0;0;
"01-01-2014 22h00";88.31;0;26.7;0;0;0;
"01-01-2014 22h15";81.31;0;25;0;0;0;
"01-01-2014 22h30";80.31;0;24.9;0;0;0;
"01-01-2014 22h45";82.31;0;28.1;0;0;0;
"01-01-2014 23h00";71.3;0;32;0;0;0;
"01-01-2014 23h15";67.3;0;28.6;0;0;0;
"01-01-2014 23h30";64.29;0;29.3;0;0;0;
"01-01-2014 23h45";64.29;0;28.3;0;0;0;
"01-01-2014 00h00";62.29;0;29.1;0;0;0;
"02-01-2014 00h15";69.3;0;32.8;0;0;0;
"02-01-2014 00h30";63.29;0;28.2;0;0;0;
"02-01-2014 00h45";70.3;0;27.9;0;0;0;
"02-01-2014 01h00";68.3;0;29.7;0;0;0;
"02-01-2014 01h15";71.3;0;26;0;0;0;
"02-01-2014 01h30";68.3;0;27.7;0;0;0;
"02-01-2014 01h45";67.3;0;29.6;0;0;0;
"02-01-2014 02h00";63.29;0;27.2;0;0;0;
"02-01-2014 02h15";75.3;0;32.4;0;0;0;
"02-01-2014 02h30";69.3;0;27.8;0;0;0;
"02-01-2014 02h45";68.3;0;31.7;0;0;0;
"02-01-2014 03h00";63.29;0;29.2;0;0;0;
"02-01-2014 03h15";74.3;0;27.3;0;0;0;
"02-01-2014 03h30";72.3;0;31.1;0;0;0;
"02-01-2014 03h45";69.3;0;31.8;0;0;0;
"02-01-2014 04h00";65.3;0;28.4;0;0;0;
"02-01-2014 04h15";75.3;0;34.4;0;0;0;
"02-01-2014 04h30";70.3;0;29.9;0;0;0;
"02-01-2014 04h45";70.3;0;31.9;0;0;0;
"02-01-2014 05h00";67.3;0;31.6;0;0;0;
"02-01-2014 05h15";81.31;0;30;0;0;0;
"02-01-2014 05h30";69.3;0;34.8;0;0;0;
"02-01-2014 05h45";76.3;0;42.5;0;0;0;
"02-01-2014 06h00";63.29;0;28.2;0;0;0;
"02-01-2014 06h15";91.31;0;28;0;0;0;
"02-01-2014 06h30";110.33;0;31.9;0;0;0;
"02-01-2014 06h45";169.72;0;38.8;0;0;0;
"02-01-2014 07h00";124.34;0;39.3;0;0;0;
"02-01-2014 07h15";134.34;0;35.3;0;0;0;
"02-01-2014 07h30";131.34;0;39;0;0;0;
"02-01-2014 07h45";110.33;0;31.9;0;0;0;
"02-01-2014 08h00";119.33;0;31.8;0;0;0;
"02-01-2014 08h15";141.35;0;33;0;0;0;
"02-01-2014 08h30";158.36;0;30.7;0;0;0;
"02-01-2014 08h45";156.36;0;26.5;0;0;0;
"02-01-2014 09h00";170.73;0;33.9;0;0;0;
"02-01-2014 09h15";180.75;0;36.9;0;0;0;
"02-01-2014 09h30";170.73;0;31.9;0;0;0;
"02-01-2014 09h45";170.73;0;31.9;0;0;0;
"02-01-2014 10h00";161.7;0;26;0;0;0;
"02-01-2014 10h15";174.74;0;38.3;0;0;0;
"02-01-2014 10h30";189.78;0;49.8;0;0;0;
"02-01-2014 10h45";204.82;0;64.3;0;0;0;
"02-01-2014 11h00";197.8;0;57.6;0;0;0;
"02-01-2014 11h15";205.82;0;56.4;0;0;0;
"02-01-2014 11h30";210.84;0;64.9;0;0;0;
"02-01-2014 11h45";194.79;0;52.3;0;0;0;
"02-01-2014 12h00";199.81;0;52.8;0;0;0;
"02-01-2014 12h15";201.81;0;51;0;0;0;
"02-01-2014 12h30";202.82;0;57.1;0;0;0;
"02-01-2014 12h45";203.82;0;49.2;0;0;0;
"02-01-2014 13h00";203.82;0;58.2;0;0;0;
"02-01-2014 13h15";203.82;0;54.2;0;0;0;
"02-01-2014 13h30";207.83;0;57.6;0;0;0;
"02-01-2014 13h45";200.81;0;55.9;0;0;0;
"02-01-2014 14h00";189.78;0;48.8;0;0;0;
"02-01-2014 14h15";202.82;0;59.1;0;0;0;
"02-01-2014 14h30";194.79;0;53.3;0;0;0;
"02-01-2014 14h45";199.81;0;53.8;0;0;0;
"02-01-2014 15h00";202.82;0;55.1;0;0;0;
"02-01-2014 15h15";195.8;0;52.4;0;0;0;
"02-01-2014 15h30";198.81;0;49.7;0;0;0;
"02-01-2014 15h45";212.84;0;60.1;0;0;0;
"02-01-2014 16h00";202.82;0;54.1;0;0;0;
"02-01-2014 16h15";195.8;0;55.4;0;0;0;
"02-01-2014 16h30";200.81;0;53.9;0;0;0;
"02-01-2014 16h45";210.84;0;58.9;0;0;0;
"02-01-2014 17h00";199.81;0;52.8;0;0;0;
"02-01-2014 17h15";203.82;0;55.2;0;0;0;
"02-01-2014 17h30";203.82;0;57.2;0;0;0;
"02-01-2014 17h45";202.82;0;54.1;0;0;0;
"02-01-2014 18h00";215.85;0;62.4;0;0;0;
"02-01-2014 18h15";215.85;0;57.4;0;0;0;
"02-01-2014 18h30";215.85;0;61.4;0;0;0;
"02-01-2014 18h45";213.85;0;59.2;0;0;0;
"02-01-2014 19h00";202.82;0;58.1;0;0;0;
"02-01-2014 19h15";213.85;0;66.2;0;0;0;
"02-01-2014 19h30";208.83;0;61.7;0;0;0;
"02-01-2014 19h45";216.86;0;56.5;0;0;0;
"02-01-2014 20h00";200.81;0;49.9;0;0;0;
"02-01-2014 20h15";204.82;0;56.3;0;0;0;
"02-01-2014 20h30";198.81;0;54.7;0;0;0;
"02-01-2014 20h45";196.8;0;54.5;0;0;0;
"02-01-2014 21h00";192.79;0;50.1;0;0;0;
"02-01-2014 21h15";205.82;0;60.4;0;0;0;
"02-01-2014 21h30";195.8;0;58.4;0;0;0;
"02-01-2014 21h45";192.79;0;55.1;0;0;0;
"02-01-2014 22h00";192.79;0;54.1;0;0;0;
"02-01-2014 22h15";184.77;0;60.3;0;0;0;
"02-01-2014 22h30";145.35;0;47.4;0;0;0;
"02-01-2014 22h45";114.33;0;50.3;0;0;0;
"02-01-2014 23h00";93.32;0;45.2;0;0;0;
"02-01-2014 23h15";94.32;0;50.3;0;0;0;
"02-01-2014 23h30";86.31;0;47.5;0;0;0;
"02-01-2014 23h45";83.31;0;42.2;0;0;0;
"02-01-2014 00h00";81.31;0;40;0;0;0;
"03-01-2014 00h15";79.31;0;36.8;0;0;0;
"03-01-2014 00h30";79.31;0;35.8;0;0;0;
"03-01-2014 00h45";89.31;0;41.8;0;0;0;
"03-01-2014 01h00";81.31;0;38;0;0;0;
"03-01-2014 01h15";89.31;0;40.8;0;0;0;
"03-01-2014 01h30";83.31;0;38.2;0;0;0;
"03-01-2014 01h45";81.31;0;40;0;0;0;
"03-01-2014 02h00";80.31;0;38.9;0;0;0;
"03-01-2014 02h15";96.32;0;47.5;0;0;0;
"03-01-2014 02h30";83.31;0;36.2;0;0;0;
"03-01-2014 02h45";86.31;0;49.5;0;0;0;
"03-01-2014 03h00";89.31;0;50.8;0;0;0;
"03-01-2014 03h15";95.32;0;46.4;0;0;0;
"03-01-2014 03h30";91.31;0;47;0;0;0;
"03-01-2014 03h45";88.31;0;50.7;0;0;0;
"03-01-2014 04h00";84.31;0;44.3;0;0;0;
"03-01-2014 04h15";91.31;0;46;0;0;0;
"03-01-2014 04h30";82.31;0;40.1;0;0;0;
"03-01-2014 04h45";85.31;0;42.4;0;0;0;
"03-01-2014 05h00";81.31;0;39;0;0;0;
"03-01-2014 05h15";92.31;0;36.1;0;0;0;
"03-01-2014 05h30";85.31;0;44.4;0;0;0;
"03-01-2014 05h45";83.31;0;42.2;0;0;0;
"03-01-2014 06h00";80.31;0;39.9;0;0;0;
"03-01-2014 06h15";105.32;0;35.4;0;0;0;
"03-01-2014 06h30";101.32;0;34;0;0;0;
"03-01-2014 06h45";101.32;0;36;0;0;0;
"03-01-2014 07h00";103.32;0;48.2;0;0;0;
"03-01-2014 07h15";219.86;0;54.8;0;0;0;
"03-01-2014 07h30";193.79;0;46.2;0;0;0;
"03-01-2014 07h45";167.72;0;47.6;0;0;0;
"03-01-2014 08h00";144.35;0;47.3;0;0;0;
"03-01-2014 08h15";167.72;0;46.6;0;0;0;
"03-01-2014 08h30";206.83;0;53.5;0;0;0;
"03-01-2014 08h45";177.75;0;43.6;0;0;0;
"03-01-2014 09h00";175.74;0;41.4;0;0;0;
"03-01-2014 09h15";191.79;0;49;0;0;0;
"03-01-2014 09h30";186.77;0;44.5;0;0;0;
"03-01-2014 09h45";183.76;0;43.2;0;0;0;
"03-01-2014 10h00";183.76;0;43.2;0;0;0;
"03-01-2014 10h15";185.77;0;47.4;0;0;0;
"03-01-2014 10h30";189.78;0;45.8;0;0;0;
"03-01-2014 10h45";193.79;0;47.2;0;0;0;
"03-01-2014 11h00";189.78;0;45.8;0;0;0;
"03-01-2014 11h15";198.81;0;47.7;0;0;0;
"03-01-2014 11h30";201.81;0;50;0;0;0;
"03-01-2014 11h45";199.81;0;45.8;0;0;0;
"03-01-2014 12h00";189.78;0;44.8;0;0;0;
"03-01-2014 12h15";183.76;0;48.2;0;0;0;
"03-01-2014 12h30";181.76;0;44;0;0;0;
"03-01-2014 12h45";189.78;0;41.8;0;0;0;
"03-01-2014 13h00";198.81;0;49.7;0;0;0;
"03-01-2014 13h15";204.82;0;56.3;0;0;0;
"03-01-2014 13h30";196.8;0;52.5;0;0;0;
"03-01-2014 13h45";206.83;0;63.5;0;0;0;
"03-01-2014 14h00";197.8;0;55.6;0;0;0;
"03-01-2014 14h15";191.79;0;55;0;0;0;
"03-01-2014 14h30";196.8;0;57.5;0;0;0;
"03-01-2014 14h45";190.78;0;49.9;0;0;0;
"03-01-2014 15h00";207.83;0;57.6;0;0;0;
"03-01-2014 15h15";205.82;0;57.4;0;0;0;
"03-01-2014 15h30";193.79;0;46.2;0;0;0;
"03-01-2014 15h45";199.81;0;54.8;0;0;0;
"03-01-2014 16h00";209.84;0;62.8;0;0;0;
"03-01-2014 16h15";201.81;0;56;0;0;0;
"03-01-2014 16h30";201.81;0;59;0;0;0;
"03-01-2014 16h45";215.85;0;67.4;0;0;0;
"03-01-2014 17h00";208.83;0;62.7;0;0;0;
