"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";268;0;111;0;0;0;
"01-01-2014 00h30";237;0;100;0;0;0;
"01-01-2014 00h45";252;0;112;0;0;0;
"01-01-2014 01h00";227;0;99;0;0;0;
"01-01-2014 01h15";248;0;116;0;0;0;
"01-01-2014 01h30";244;0;116;0;0;0;
"01-01-2014 01h45";248;0;118;0;0;0;
"01-01-2014 02h00";235;0;110;0;0;0;
"01-01-2014 02h15";232;0;108;0;0;0;
"01-01-2014 02h30";235;0;112;0;0;0;
"01-01-2014 02h45";240;0;113;0;0;0;
"01-01-2014 03h00";226;0;109;0;0;0;
"01-01-2014 03h15";230;0;106;0;0;0;
"01-01-2014 03h30";226;0;103;0;0;0;
"01-01-2014 03h45";240;0;120;0;0;0;
"01-01-2014 04h00";224;0;105;0;0;0;
"01-01-2014 04h15";216;0;102;0;0;0;
"01-01-2014 04h30";242;0;121;0;0;0;
"01-01-2014 04h45";234;0;121;0;0;0;
"01-01-2014 05h00";229;0;109;0;0;0;
"01-01-2014 05h15";222;0;100;0;0;0;
"01-01-2014 05h30";247;0;110;0;0;0;
"01-01-2014 05h45";239;0;111;0;0;0;
"01-01-2014 06h00";231;0;110;0;0;0;
"01-01-2014 06h15";232;0;100;0;0;0;
"01-01-2014 06h30";229;0;95;0;0;0;
"01-01-2014 06h45";236;0;105;0;0;0;
"01-01-2014 07h00";240;0;107;0;0;0;
"01-01-2014 07h15";241;0;106;0;0;0;
"01-01-2014 07h30";252;0;123;0;0;0;
"01-01-2014 07h45";248;0;119;0;0;0;
"01-01-2014 08h00";252;0;121;0;0;0;
"01-01-2014 08h15";236;0;111;0;0;0;
"01-01-2014 08h30";235;0;116;0;0;0;
"01-01-2014 08h45";258;0;125;0;0;0;
"01-01-2014 09h00";278;0;134;0;0;0;
"01-01-2014 09h15";257;0;116;0;0;0;
"01-01-2014 09h30";279;0;129;0;0;0;
"01-01-2014 09h45";263;0;113;0;0;0;
"01-01-2014 10h00";259;0;114;0;0;0;
"01-01-2014 10h15";254;0;111;0;0;0;
"01-01-2014 10h30";276;0;124;0;0;0;
"01-01-2014 10h45";260;0;111;0;0;0;
"01-01-2014 11h00";264;0;115;0;0;0;
"01-01-2014 11h15";251;0;101;0;0;0;
"01-01-2014 11h30";267;0;108;0;0;0;
"01-01-2014 11h45";270;0;113;0;0;0;
"01-01-2014 12h00";257;0;112;0;0;0;
"01-01-2014 12h15";271;0;114;0;0;0;
"01-01-2014 12h30";255;0;102;0;0;0;
"01-01-2014 12h45";267;0;107;0;0;0;
"01-01-2014 13h00";257;0;102;0;0;0;
"01-01-2014 13h15";240;0;88;0;0;0;
"01-01-2014 13h30";277;0;113;0;0;0;
"01-01-2014 13h45";259;0;101;0;0;0;
"01-01-2014 14h00";268;0;110;0;0;0;
"01-01-2014 14h15";247;0;92;0;0;0;
"01-01-2014 14h30";280;0;114;0;0;0;
"01-01-2014 14h45";261;0;102;0;0;0;
"01-01-2014 15h00";265;0;111;0;0;0;
"01-01-2014 15h15";272;0;106;0;0;0;
"01-01-2014 15h30";276;0;110;0;0;0;
"01-01-2014 15h45";266;0;105;0;0;0;
"01-01-2014 16h00";273;0;116;0;0;0;
"01-01-2014 16h15";261;0;100;0;0;0;
"01-01-2014 16h30";284;0;116;0;0;0;
"01-01-2014 16h45";276;0;110;0;0;0;
"01-01-2014 17h00";277;0;112;0;0;0;
"01-01-2014 17h15";267;0;105;0;0;0;
"01-01-2014 17h30";285;0;131;0;0;0;
"01-01-2014 17h45";285;0;130;0;0;0;
"01-01-2014 18h00";270;0;113;0;0;0;
"01-01-2014 18h15";283;0;120;0;0;0;
"01-01-2014 18h30";280;0;118;0;0;0;
"01-01-2014 18h45";276;0;114;0;0;0;
"01-01-2014 19h00";278;0;124;0;0;0;
"01-01-2014 19h15";267;0;108;0;0;0;
"01-01-2014 19h30";293;0;125;0;0;0;
"01-01-2014 19h45";261;0;104;0;0;0;
"01-01-2014 20h00";263;0;111;0;0;0;
"01-01-2014 20h15";269;0;75;0;0;0;
"01-01-2014 20h30";271;0;80;0;0;0;
"01-01-2014 20h45";269;0;75;0;0;0;
"01-01-2014 21h00";270;0;81;0;0;0;
"01-01-2014 21h15";262;0;71;0;0;0;
"01-01-2014 21h30";276;0;88;0;0;0;
