"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2012 00h15";94;1;0;1;0;1;
"01-01-2012 00h30";94;1;0;1;0;1;
"01-01-2012 00h45";94;1;0;1;0;1;
"01-01-2012 01h00";94;1;0;1;0;1;
"01-01-2012 01h15";94;1;0;1;0;1;
"01-01-2012 01h30";94;1;0;1;0;1;
"01-01-2012 01h45";94;1;0;1;0;1;
"01-01-2012 02h00";94;1;0;1;0;1;
"01-01-2012 02h15";94;1;0;1;0;1;
"01-01-2012 02h30";94;1;0;1;0;1;
"01-01-2012 02h45";94;1;0;1;0;1;
"01-01-2012 03h00";94;1;0;1;0;1;
"01-01-2012 03h15";94;1;0;1;0;1;
"01-01-2012 03h30";94;1;0;1;0;1;
"01-01-2012 03h45";94;1;0;1;0;1;
"01-01-2012 04h00";94;1;0;1;0;1;
"01-01-2012 04h15";94;1;0;1;0;1;
"01-01-2012 04h30";94;1;0;1;0;1;
"01-01-2012 04h45";94;1;0;1;0;1;
"01-01-2012 05h00";94;1;0;1;0;1;
"01-01-2012 05h15";94;1;0;1;0;1;
"01-01-2012 05h30";94;1;0;1;0;1;
"01-01-2012 05h45";94;1;0;1;0;1;
"01-01-2012 06h00";94;1;0;1;0;1;
"01-01-2012 06h15";94;1;0;1;0;1;
"01-01-2012 06h30";94;1;0;1;0;1;
"01-01-2012 06h45";94;1;0;1;0;1;
"01-01-2012 07h00";94;1;0;1;0;1;
"01-01-2012 07h15";94;1;0;1;0;1;
"01-01-2012 07h30";94;1;0;1;0;1;
"01-01-2012 07h45";94;1;0;1;0;1;
"01-01-2012 08h00";94;1;0;1;0;1;
"01-01-2012 08h15";94;1;0;1;0;1;
"01-01-2012 08h30";94;1;0;1;0;1;
"01-01-2012 08h45";94;1;0;1;0;1;
"01-01-2012 09h00";94;1;0;1;0;1;
"01-01-2012 09h15";94;1;0;1;0;1;
"01-01-2012 09h30";94;1;0;1;0;1;
"01-01-2012 09h45";94;1;0;1;0;1;
"01-01-2012 10h00";94;1;0;1;0;1;
"01-01-2012 10h15";94;1;0;1;0;1;
"01-01-2012 10h30";94;1;0;1;0;1;
