"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";70;0;0;0;0;0;
"01-01-2014 00h30";75;0;0;0;0;0;
"01-01-2014 00h45";74;0;0;0;0;0;
"01-01-2014 01h00";74;0;0;0;0;0;
"01-01-2014 01h15";75;0;0;0;0;0;
"01-01-2014 01h30";75;0;0;0;0;0;
"01-01-2014 01h45";73;0;0;0;0;0;
"01-01-2014 02h00";72;0;0;0;0;0;
"01-01-2014 02h15";75;0;0;0;0;0;
"01-01-2014 02h30";80;0;0;0;0;0;
"01-01-2014 02h45";72;0;0;0;0;0;
"01-01-2014 03h00";65;0;0;0;0;0;
"01-01-2014 03h15";65;0;0;0;0;0;
"01-01-2014 03h30";60;0;0;0;0;0;
"01-01-2014 03h45";57;0;0;0;0;0;
"01-01-2014 04h00";60;0;0;0;0;0;
"01-01-2014 04h15";56;0;0;0;0;0;
"01-01-2014 04h30";55;0;0;0;0;0;
"01-01-2014 04h45";56;0;0;0;0;0;
"01-01-2014 05h00";52;0;0;0;0;0;
"01-01-2014 05h15";53;0;0;0;0;0;
"01-01-2014 05h30";53;0;0;0;0;0;
"01-01-2014 05h45";50;0;0;0;0;0;
"01-01-2014 06h00";50;0;0;0;0;0;
"01-01-2014 06h15";52;0;0;0;0;0;
"01-01-2014 06h30";49;0;0;0;0;0;
"01-01-2014 06h45";47;0;0;0;0;0;
"01-01-2014 07h00";44;0;0;0;0;0;
"01-01-2014 07h15";45;0;0;0;0;0;
"01-01-2014 07h30";43;0;0;0;0;0;
"01-01-2014 07h45";38;0;0;0;0;0;
"01-01-2014 08h00";34;0;0;0;0;0;
"01-01-2014 08h15";33;0;0;0;0;0;
"01-01-2014 08h30";36;0;0;0;0;0;
"01-01-2014 08h45";33;0;0;0;0;0;
"01-01-2014 09h00";32;0;0;0;0;0;
"01-01-2014 09h15";35;0;0;0;0;0;
"01-01-2014 09h30";37;0;0;0;0;0;
"01-01-2014 09h45";43;0;0;0;0;0;
"01-01-2014 10h00";41;0;0;0;0;0;
"01-01-2014 10h15";46;0;0;0;0;0;
"01-01-2014 10h30";56;0;0;0;0;0;
"01-01-2014 10h45";61;0;0;0;0;0;
"01-01-2014 11h00";64;0;0;0;0;0;
"01-01-2014 11h15";75;0;0;0;0;0;
"01-01-2014 11h30";79;0;0;0;0;0;
"01-01-2014 11h45";78;0;0;0;0;0;
"01-01-2014 12h00";81;0;0;0;0;0;
"01-01-2014 12h15";86;0;0;0;0;0;
"01-01-2014 12h30";72;0;0;0;0;0;
"01-01-2014 12h45";79;0;0;0;0;0;
"01-01-2014 13h00";71;0;0;0;0;0;
"01-01-2014 13h15";61;0;0;0;0;0;
"01-01-2014 13h30";62;0;0;0;0;0;
"01-01-2014 13h45";59;0;0;0;0;0;
"01-01-2014 14h00";62;0;0;0;0;0;
"01-01-2014 14h15";59;0;0;0;0;0;
"01-01-2014 14h30";62;0;0;0;0;0;
"01-01-2014 14h45";58;0;0;0;0;0;
"01-01-2014 15h00";62;0;0;0;0;0;
"01-01-2014 15h15";59;0;0;0;0;0;
"01-01-2014 15h30";52;0;0;0;0;0;
"01-01-2014 15h45";57;0;0;0;0;0;
"01-01-2014 16h00";58;0;0;0;0;0;
"01-01-2014 16h15";54;0;0;0;0;0;
"01-01-2014 16h30";53;0;0;0;0;0;
"01-01-2014 16h45";60;0;0;0;0;0;
"01-01-2014 17h00";59;0;0;0;0;0;
"01-01-2014 17h15";63;0;0;0;0;0;
"01-01-2014 17h30";63;0;0;0;0;0;
"01-01-2014 17h45";70;0;0;0;0;0;
"01-01-2014 18h00";73;0;0;0;0;0;
"01-01-2014 18h15";76;0;0;0;0;0;
"01-01-2014 18h30";83;0;0;0;0;0;
"01-01-2014 18h45";85;0;0;0;0;0;
"01-01-2014 19h00";82;0;0;0;0;0;
"01-01-2014 19h15";86;0;0;0;0;0;
"01-01-2014 19h30";79;0;0;0;0;0;
"01-01-2014 19h45";77;0;0;0;0;0;
"01-01-2014 20h00";77;0;0;0;0;0;
"01-01-2014 20h15";85;0;0;0;0;0;
"01-01-2014 20h30";93;0;0;0;0;0;
"01-01-2014 20h45";86;0;0;0;0;0;
"01-01-2014 21h00";89;0;0;0;0;0;
"01-01-2014 21h15";90;0;0;0;0;0;
"01-01-2014 21h30";88;0;0;0;0;0;
"01-01-2014 21h45";93;0;0;0;0;0;
"01-01-2014 22h00";89;0;0;0;0;0;
"01-01-2014 22h15";80;0;0;0;0;0;
"01-01-2014 22h30";85;0;0;0;0;0;
"01-01-2014 22h45";82;0;0;0;0;0;
"01-01-2014 23h00";72;0;0;0;0;0;
"01-01-2014 23h15";68;0;0;0;0;0;
"01-01-2014 23h30";71;0;0;0;0;0;
"01-01-2014 23h45";71;0;0;0;0;0;
"01-01-2014 00h00";71;0;0;0;0;0;
"02-01-2014 00h15";64;0;0;0;0;0;
"02-01-2014 00h30";68;0;0;0;0;0;
"02-01-2014 00h45";62;0;0;0;0;0;
"02-01-2014 01h00";59;0;0;0;0;0;
"02-01-2014 01h15";58;0;0;0;0;0;
"02-01-2014 01h30";57;0;0;0;0;0;
"02-01-2014 01h45";54;0;0;0;0;0;
"02-01-2014 02h00";54;0;0;0;0;0;
"02-01-2014 02h15";49;0;0;0;0;0;
"02-01-2014 02h30";55;0;0;0;0;0;
"02-01-2014 02h45";52;0;0;0;0;0;
"02-01-2014 03h00";50;0;0;0;0;0;
"02-01-2014 03h15";51;0;0;0;0;0;
"02-01-2014 03h30";48;0;0;0;0;0;
"02-01-2014 03h45";47;0;0;0;0;0;
"02-01-2014 04h00";59;0;0;0;0;0;
"02-01-2014 04h15";83;0;0;0;0;0;
"02-01-2014 04h30";66;0;0;0;0;0;
"02-01-2014 04h45";62;0;0;0;0;0;
"02-01-2014 05h00";60;0;0;0;0;0;
"02-01-2014 05h15";63;0;0;0;0;0;
"02-01-2014 05h30";65;0;0;0;0;0;
"02-01-2014 05h45";60;0;0;0;0;0;
"02-01-2014 06h00";54;0;0;0;0;0;
"02-01-2014 06h15";55;0;0;0;0;0;
"02-01-2014 06h30";52;0;0;0;0;0;
"02-01-2014 06h45";57;0;0;0;0;0;
"02-01-2014 07h00";60;0;0;0;0;0;
"02-01-2014 07h15";70;0;0;0;0;0;
"02-01-2014 07h30";70;0;0;0;0;0;
"02-01-2014 07h45";57;0;0;0;0;0;
"02-01-2014 08h00";60;0;0;0;0;0;
"02-01-2014 08h15";63;0;0;0;0;0;
"02-01-2014 08h30";70;0;0;0;0;0;
"02-01-2014 08h45";63;0;0;0;0;0;
"02-01-2014 09h00";68;0;0;0;0;0;
"02-01-2014 09h15";74;0;0;0;0;0;
"02-01-2014 09h30";72;0;0;0;0;0;
"02-01-2014 09h45";83;0;0;0;0;0;
"02-01-2014 10h00";92;0;0;0;0;0;
"02-01-2014 10h15";92;0;0;0;0;0;
"02-01-2014 10h30";100;0;0;0;0;0;
"02-01-2014 10h45";107;0;0;0;0;0;
"02-01-2014 11h00";106;0;0;0;0;0;
"02-01-2014 11h15";98;0;0;0;0;0;
"02-01-2014 11h30";97;0;0;0;0;0;
"02-01-2014 11h45";98;0;0;0;0;0;
"02-01-2014 12h00";102;0;0;0;0;0;
"02-01-2014 12h15";109;0;0;0;0;0;
"02-01-2014 12h30";108;0;0;0;0;0;
"02-01-2014 12h45";106;0;0;0;0;0;
"02-01-2014 13h00";111;0;0;0;0;0;
"02-01-2014 13h15";104;0;0;0;0;0;
"02-01-2014 13h30";97;0;0;0;0;0;
"02-01-2014 13h45";98;0;0;0;0;0;
"02-01-2014 14h00";91;0;0;0;0;0;
"02-01-2014 14h15";85;0;0;0;0;0;
"02-01-2014 14h30";101;0;0;0;0;0;
"02-01-2014 14h45";123;0;0;0;0;0;
"02-01-2014 15h00";114;0;0;0;0;0;
"02-01-2014 15h15";103;0;0;0;0;0;
"02-01-2014 15h30";102;0;0;0;0;0;
"02-01-2014 15h45";96;0;0;0;0;0;
"02-01-2014 16h00";92;0;0;0;0;0;
"02-01-2014 16h15";88;0;0;0;0;0;
"02-01-2014 16h30";88;0;0;0;0;0;
"02-01-2014 16h45";95;0;0;0;0;0;
"02-01-2014 17h00";98;0;0;0;0;0;
"02-01-2014 17h15";95;0;0;0;0;0;
"02-01-2014 17h30";101;0;0;0;0;0;
"02-01-2014 17h45";109;0;0;0;0;0;
"02-01-2014 18h00";112;0;0;0;0;0;
"02-01-2014 18h15";111;0;0;0;0;0;
"02-01-2014 18h30";118;0;0;0;0;0;
