"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";295;0;42;0;0;0;
"01-01-2014 00h30";284;0;43;0;0;0;
"01-01-2014 00h45";264;0;49;0;0;0;
"01-01-2014 01h00";301;0;44;0;0;0;
"01-01-2014 01h15";284;0;40;0;0;0;
"01-01-2014 01h30";256;0;50;0;0;0;
"01-01-2014 01h45";254;0;50;0;0;0;
"01-01-2014 02h00";282;0;43;0;0;0;
"01-01-2014 02h15";283;0;40;0;0;0;
"01-01-2014 02h30";271;0;44;0;0;0;
"01-01-2014 02h45";284;0;60;0;0;0;
"01-01-2014 03h00";288;0;47;0;0;0;
"01-01-2014 03h15";274;0;40;0;0;0;
"01-01-2014 03h30";256;0;42;0;0;0;
"01-01-2014 03h45";253;0;51;0;0;0;
"01-01-2014 04h00";291;0;41;0;0;0;
"01-01-2014 04h15";272;0;52;0;0;0;
"01-01-2014 04h30";258;0;52;0;0;0;
"01-01-2014 04h45";278;0;50;0;0;0;
"01-01-2014 05h00";292;0;52;0;0;0;
"01-01-2014 05h15";287;0;45;0;0;0;
"01-01-2014 05h30";247;0;52;0;0;0;
"01-01-2014 05h45";254;0;46;0;0;0;
"01-01-2014 06h00";291;0;44;0;0;0;
"01-01-2014 06h15";274;0;47;0;0;0;
"01-01-2014 06h30";240;0;52;0;0;0;
"01-01-2014 06h45";263;0;50;0;0;0;
"01-01-2014 07h00";273;0;48;0;0;0;
"01-01-2014 07h15";278;0;48;0;0;0;
"01-01-2014 07h30";244;0;55;0;0;0;
"01-01-2014 07h45";261;0;61;0;0;0;
"01-01-2014 08h00";285;0;50;0;0;0;
"01-01-2014 08h15";269;0;56;0;0;0;
"01-01-2014 08h30";268;0;57;0;0;0;
"01-01-2014 08h45";274;0;48;0;0;0;
"01-01-2014 09h00";286;0;43;0;0;0;
"01-01-2014 09h15";264;0;43;0;0;0;
"01-01-2014 09h30";251;0;43;0;0;0;
"01-01-2014 09h45";270;0;32;0;0;0;
"01-01-2014 10h00";282;0;44;0;0;0;
"01-01-2014 10h15";299;0;41;0;0;0;
"01-01-2014 10h30";292;0;40;0;0;0;
"01-01-2014 10h45";296;0;46;0;0;0;
"01-01-2014 11h00";303;0;45;0;0;0;
"01-01-2014 11h15";312;0;43;0;0;0;
"01-01-2014 11h30";277;0;40;0;0;0;
"01-01-2014 11h45";296;0;47;0;0;0;
"01-01-2014 12h00";314;0;48;0;0;0;
"01-01-2014 12h15";296;0;45;0;0;0;
"01-01-2014 12h30";275;0;50;0;0;0;
"01-01-2014 12h45";289;0;51;0;0;0;
"01-01-2014 13h00";313;0;42;0;0;0;
"01-01-2014 13h15";320;0;48;0;0;0;
"01-01-2014 13h30";286;0;48;0;0;0;
"01-01-2014 13h45";277;0;39;0;0;0;
"01-01-2014 14h00";309;0;55;0;0;0;
"01-01-2014 14h15";316;0;41;0;0;0;
"01-01-2014 14h30";304;0;44;0;0;0;
"01-01-2014 14h45";290;0;39;0;0;0;
"01-01-2014 15h00";309;0;42;0;0;0;
"01-01-2014 15h15";287;0;56;0;0;0;
"01-01-2014 15h30";269;0;43;0;0;0;
"01-01-2014 15h45";290;0;44;0;0;0;
"01-01-2014 16h00";294;0;46;0;0;0;
"01-01-2014 16h15";306;0;42;0;0;0;
"01-01-2014 16h30";285;0;45;0;0;0;
"01-01-2014 16h45";300;0;40;0;0;0;
"01-01-2014 17h00";310;0;43;0;0;0;
"01-01-2014 17h15";282;0;41;0;0;0;
"01-01-2014 17h30";277;0;53;0;0;0;
"01-01-2014 17h45";276;0;44;0;0;0;
"01-01-2014 18h00";312;0;48;0;0;0;
"01-01-2014 18h15";299;0;39;0;0;0;
"01-01-2014 18h30";283;0;43;0;0;0;
"01-01-2014 18h45";285;0;39;0;0;0;
"01-01-2014 19h00";325;0;45;0;0;0;
"01-01-2014 19h15";318;0;51;0;0;0;
"01-01-2014 19h30";308;0;42;0;0;0;
"01-01-2014 19h45";326;0;39;0;0;0;
"01-01-2014 20h00";327;0;56;0;0;0;
"01-01-2014 20h15";318;0;43;0;0;0;
"01-01-2014 20h30";312;0;44;0;0;0;
"01-01-2014 20h45";323;0;51;0;0;0;
"01-01-2014 21h00";325;0;47;0;0;0;
"01-01-2014 21h15";318;0;51;0;0;0;
"01-01-2014 21h30";297;0;42;0;0;0;
"01-01-2014 21h45";302;0;44;0;0;0;
"01-01-2014 22h00";319;0;58;0;0;0;
"01-01-2014 22h15";334;0;53;0;0;0;
"01-01-2014 22h30";306;0;43;0;1;0;
"01-01-2014 22h45";336;0;54;0;0;0;
"01-01-2014 23h00";319;0;46;0;0;0;
"01-01-2014 23h15";321;0;53;0;0;0;
"01-01-2014 23h30";303;0;45;0;0;0;
"01-01-2014 23h45";303;0;48;0;0;0;
"01-01-2014 00h00";324;0;57;0;0;0;
"02-01-2014 00h15";321;0;56;0;0;0;
"02-01-2014 00h30";289;0;54;0;0;0;
"02-01-2014 00h45";295;0;66;0;0;0;
"02-01-2014 01h00";308;0;42;0;0;0;
"02-01-2014 01h15";304;0;53;0;0;0;
"02-01-2014 01h30";279;0;44;0;0;0;
"02-01-2014 01h45";280;0;42;0;0;0;
"02-01-2014 02h00";305;0;46;0;0;0;
"02-01-2014 02h15";311;0;47;0;0;0;
"02-01-2014 02h30";301;0;49;0;0;0;
"02-01-2014 02h45";301;0;49;0;0;0;
"02-01-2014 03h00";321;0;48;0;0;0;
"02-01-2014 03h15";293;0;40;0;0;0;
"02-01-2014 03h30";276;0;42;0;0;0;
"02-01-2014 03h45";297;0;47;0;0;0;
"02-01-2014 04h00";300;0;51;0;0;0;
"02-01-2014 04h15";338;0;52;0;0;0;
"02-01-2014 04h30";310;0;43;0;0;0;
"02-01-2014 04h45";340;0;51;0;0;0;
"02-01-2014 05h00";336;0;49;0;0;0;
"02-01-2014 05h15";328;0;49;0;0;0;
"02-01-2014 05h30";311;0;56;0;0;0;
"02-01-2014 05h45";329;0;61;0;0;0;
"02-01-2014 06h00";372;0;50;0;0;0;
"02-01-2014 06h15";358;0;55;0;0;0;
"02-01-2014 06h30";335;0;48;0;0;0;
"02-01-2014 06h45";371;0;48;0;0;0;
