"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";83;0;0;0;0;0;
"01-01-2014 00h30";75;0;0;0;0;0;
"01-01-2014 00h45";72;0;0;0;0;0;
"01-01-2014 01h00";71;0;0;0;0;0;
"01-01-2014 01h15";73;0;0;0;0;0;
"01-01-2014 01h30";71;0;0;0;0;0;
"01-01-2014 01h45";66;0;0;0;0;0;
"01-01-2014 02h00";73;0;0;0;0;0;
"01-01-2014 02h15";78;0;0;0;0;0;
"01-01-2014 02h30";77;0;0;0;0;0;
"01-01-2014 02h45";73;0;0;0;0;0;
"01-01-2014 03h00";64;0;0;0;0;0;
"01-01-2014 03h15";63;0;0;0;0;0;
"01-01-2014 03h30";57;0;0;0;0;0;
"01-01-2014 03h45";56;0;0;0;0;0;
"01-01-2014 04h00";51;0;0;0;0;0;
"01-01-2014 04h15";46;0;0;0;0;0;
"01-01-2014 04h30";47;0;0;0;0;0;
"01-01-2014 04h45";46;0;0;0;0;0;
"01-01-2014 05h00";43;0;0;0;0;0;
"01-01-2014 05h15";46;0;0;0;0;0;
"01-01-2014 05h30";43;0;0;0;0;0;
"01-01-2014 05h45";42;0;0;0;0;0;
"01-01-2014 06h00";42;0;0;0;0;0;
"01-01-2014 06h15";40;0;0;0;0;0;
"01-01-2014 06h30";44;0;0;0;0;0;
"01-01-2014 06h45";42;0;0;0;0;0;
"01-01-2014 07h00";37;0;0;0;0;0;
"01-01-2014 07h15";35;0;0;0;0;0;
"01-01-2014 07h30";40;0;0;0;0;0;
"01-01-2014 07h45";34;0;0;0;0;0;
"01-01-2014 08h00";31;0;0;0;0;0;
"01-01-2014 08h15";34;0;0;0;0;0;
"01-01-2014 08h30";36;0;0;0;0;0;
"01-01-2014 08h45";43;0;0;0;0;0;
"01-01-2014 09h00";46;0;0;0;0;0;
"01-01-2014 09h15";52;0;0;0;0;0;
"01-01-2014 09h30";53;0;0;0;0;0;
"01-01-2014 09h45";55;0;0;0;0;0;
"01-01-2014 10h00";55;0;0;0;0;0;
"01-01-2014 10h15";56;0;0;0;0;0;
"01-01-2014 10h30";57;0;0;0;0;0;
"01-01-2014 10h45";59;0;0;0;0;0;
"01-01-2014 11h00";72;0;0;0;0;0;
"01-01-2014 11h15";77;0;0;0;0;0;
"01-01-2014 11h30";80;0;0;0;0;0;
"01-01-2014 11h45";89;0;0;0;0;0;
"01-01-2014 12h00";90;0;0;0;0;0;
"01-01-2014 12h15";86;0;0;0;0;0;
"01-01-2014 12h30";90;0;0;0;0;0;
"01-01-2014 12h45";90;0;0;0;0;0;
"01-01-2014 13h00";84;0;0;0;0;0;
"01-01-2014 13h15";78;0;0;0;0;0;
"01-01-2014 13h30";66;0;0;0;0;0;
"01-01-2014 13h45";63;0;0;0;0;0;
"01-01-2014 14h00";63;0;0;0;0;0;
"01-01-2014 14h15";71;0;0;0;0;0;
"01-01-2014 14h30";63;0;0;0;0;0;
"01-01-2014 14h45";67;0;0;0;0;0;
