"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2012 00h15";22;0;0;0;0;0;
"01-01-2012 00h30";22;0;0;0;0;0;
"01-01-2012 00h45";22;0;0;0;0;0;
"01-01-2012 01h00";22;0;0;0;0;0;
"01-01-2012 01h15";22;0;0;0;0;0;
"01-01-2012 01h30";23;0;0;0;0;0;
"01-01-2012 01h45";21;0;0;0;0;0;
"01-01-2012 02h00";22;0;0;0;0;0;
"01-01-2012 02h15";22;0;0;0;0;0;
"01-01-2012 02h30";22;0;0;0;0;0;
"01-01-2012 02h45";22;0;0;0;0;0;
"01-01-2012 03h00";21;0;0;0;0;0;
"01-01-2012 03h15";22;0;0;0;1;0;
"01-01-2012 03h30";21;0;0;0;0;0;
"01-01-2012 03h45";22;0;0;0;0;0;
"01-01-2012 04h00";21;0;0;0;0;0;
"01-01-2012 04h15";21;0;0;0;0;0;
"01-01-2012 04h30";21;0;0;0;1;0;
"01-01-2012 04h45";21;0;0;0;0;0;
"01-01-2012 05h00";21;0;0;0;0;0;
"01-01-2012 05h15";21;0;0;0;1;0;
"01-01-2012 05h30";21;0;0;0;0;0;
"01-01-2012 05h45";21;0;0;0;0;0;
"01-01-2012 06h00";21;0;0;0;1;0;
"01-01-2012 06h15";21;0;0;0;0;0;
"01-01-2012 06h30";21;0;0;0;0;0;
"01-01-2012 06h45";21;0;0;0;1;0;
"01-01-2012 07h00";21;0;0;0;0;0;
"01-01-2012 07h15";22;0;0;0;0;0;
"01-01-2012 07h30";21;0;0;0;1;0;
"01-01-2012 07h45";21;0;0;0;0;0;
"01-01-2012 08h00";22;0;0;0;0;0;
"01-01-2012 08h15";21;0;0;0;1;0;
"01-01-2012 08h30";21;0;0;0;0;0;
"01-01-2012 08h45";21;0;0;0;1;0;
"01-01-2012 09h00";21;0;0;0;0;0;
"01-01-2012 09h15";22;0;0;0;0;0;
"01-01-2012 09h30";21;0;0;0;1;0;
"01-01-2012 09h45";21;0;0;0;0;0;
"01-01-2012 10h00";21;0;0;0;1;0;
"01-01-2012 10h15";21;0;0;0;0;0;
"01-01-2012 10h30";22;0;0;0;0;0;
"01-01-2012 10h45";22;0;0;0;0;0;
"01-01-2012 11h00";21;0;0;0;1;0;
"01-01-2012 11h15";22;0;0;0;0;0;
"01-01-2012 11h30";21;0;0;0;0;0;
"01-01-2012 11h45";22;0;0;0;0;0;
"01-01-2012 12h00";22;0;0;0;0;0;
"01-01-2012 12h15";22;0;0;0;0;0;
"01-01-2012 12h30";21;0;0;0;0;0;
"01-01-2012 12h45";22;0;0;0;0;0;
"01-01-2012 13h00";22;0;0;0;0;0;
"01-01-2012 13h15";22;0;0;0;0;0;
"01-01-2012 13h30";22;0;0;0;1;0;
"01-01-2012 13h45";21;0;0;0;0;0;
"01-01-2012 14h00";22;0;1;0;0;0;
"01-01-2012 14h15";22;0;0;0;0;0;
"01-01-2012 14h30";22;0;0;0;0;0;
"01-01-2012 14h45";22;0;0;0;0;0;
"01-01-2012 15h00";22;0;0;0;0;0;
"01-01-2012 15h15";22;0;0;0;0;0;
"01-01-2012 15h30";22;0;0;0;0;0;
"01-01-2012 15h45";22;0;0;0;0;0;
"01-01-2012 16h00";22;0;0;0;0;0;
"01-01-2012 16h15";22;0;0;0;0;0;
"01-01-2012 16h30";22;0;0;0;0;0;
"01-01-2012 16h45";22;0;0;0;0;0;
"01-01-2012 17h00";21;0;0;0;0;0;
"01-01-2012 17h15";22;0;0;0;1;0;
"01-01-2012 17h30";22;0;0;0;0;0;
"01-01-2012 17h45";22;0;0;0;0;0;
"01-01-2012 18h00";22;0;0;0;0;0;
"01-01-2012 18h15";21;0;0;0;0;0;
"01-01-2012 18h30";22;0;0;0;0;0;
"01-01-2012 18h45";22;0;0;0;0;0;
"01-01-2012 19h00";22;0;0;0;0;0;
"01-01-2012 19h15";22;0;0;0;0;0;
"01-01-2012 19h30";21;0;0;0;0;0;
"01-01-2012 19h45";22;0;0;0;0;0;
"01-01-2012 20h00";22;0;0;0;0;0;
"01-01-2012 20h15";21;0;0;0;0;0;
"01-01-2012 20h30";22;0;0;0;0;0;
"01-01-2012 20h45";22;0;0;0;1;0;
"01-01-2012 21h00";21;0;0;0;0;0;
"01-01-2012 21h15";22;0;0;0;0;0;
