"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";76.14;0;0;0;17.5;0;
"01-01-2014 00h30";72.13;0;0;0;14.9;0;
"01-01-2014 00h45";77.14;0;6;0;3.4;0;
"01-01-2014 01h00";76.14;0;0;0;13.5;0;
"01-01-2014 01h15";70.13;0;0;0;18.1;0;
"01-01-2014 01h30";66.13;0;0;0;23.5;0;
"01-01-2014 01h45";67.13;0;0;0;21.4;0;
"01-01-2014 02h00";70.13;0;1;0;17.1;0;
"01-01-2014 02h15";68.13;0;0;0;19.3;0;
"01-01-2014 02h30";70.13;0;0;0;18.1;0;
"01-01-2014 02h45";67.13;0;0;0;8.4;0;
"01-01-2014 03h00";70.13;0;0;0;4.1;0;
"01-01-2014 03h15";66.13;0;2;0;12.5;0;
"01-01-2014 03h30";73.13;0;1;0;10.8;0;
"01-01-2014 03h45";77.14;0;1;0;9.4;0;
"01-01-2014 04h00";76.14;0;2;0;10.5;0;
"01-01-2014 04h15";73.13;0;1;0;5.8;0;
"01-01-2014 04h30";74.13;0;1;0;5.7;0;
"01-01-2014 04h45";75.14;0;2;0;6.6;0;
"01-01-2014 05h00";73.13;0;1;0;1.8;0;
"01-01-2014 05h15";78.14;0;10.7;0;0;0;
"01-01-2014 05h30";66.13;0;2;0;13.5;0;
"01-01-2014 05h45";75.14;0;4;0;6.6;0;
"01-01-2014 06h00";77.14;0;2;0;7.4;0;
"01-01-2014 06h15";84.14;0;1;0;9.7;0;
"01-01-2014 06h30";77.14;0;0;0;12.4;0;
"01-01-2014 06h45";87.14;0;3;0;3.4;0;
"01-01-2014 07h00";81.14;0;1;0;4;0;
"01-01-2014 07h15";72.13;0;10.1;0;0;0;
"01-01-2014 07h30";81.14;0;3;0;3;0;
"01-01-2014 07h45";78.14;0;0;0;13.3;0;
"01-01-2014 08h00";76.14;0;1;0;10.5;0;
"01-01-2014 08h15";72.13;0;0;0;4.9;0;
"01-01-2014 08h30";84.14;0;3.3;0;0;0;
"01-01-2014 08h45";88.15;0;11.7;0;0;0;
"01-01-2014 09h00";104.16;0;4;0;4.7;0;
"01-01-2014 09h15";89.15;0;5.8;0;0;0;
"01-01-2014 09h30";84.14;0;4.3;0;0;0;
"01-01-2014 09h45";77.14;0;1;0;9.4;0;
"01-01-2014 10h00";86.14;0;3;0;2.5;0;
"01-01-2014 10h15";82.14;0;8.1;0;0;0;
"01-01-2014 10h30";85.14;0;12.4;0;0;0;
"01-01-2014 10h45";85.14;0;1;0;8.6;0;
"01-01-2014 11h00";82.14;0;5.1;0;0;0;
"01-01-2014 11h15";80.14;0;2.9;0;0;0;
"01-01-2014 11h30";79.14;0;3;0;1.2;0;
"01-01-2014 11h45";87.14;0;10.6;0;0;0;
"01-01-2014 12h00";88.15;0;8.7;0;0;0;
"01-01-2014 12h15";82.14;0;3.1;0;0;0;
"01-01-2014 12h30";81.14;0;1;0;7;0;
"01-01-2014 12h45";84.14;0;5.3;0;0;0;
"01-01-2014 13h00";88.15;0;8.7;0;0;0;
"01-01-2014 13h15";81.14;0;1;0;8;0;
"01-01-2014 13h30";94.15;0;3;0;5.7;0;
"01-01-2014 13h45";79.14;0;6.8;0;0;0;
"01-01-2014 14h00";75.14;0;1;0;10.6;0;
"01-01-2014 14h15";76.14;0;1;0;10.5;0;
"01-01-2014 14h30";84.14;0;3;0;1.7;0;
"01-01-2014 14h45";88.15;0;1;0;7.3;0;
"01-01-2014 15h00";83.14;0;4.2;0;0;0;
"01-01-2014 15h15";74.13;0;7.3;0;0;0;
"01-01-2014 15h30";78.14;0;7.7;0;0;0;
"01-01-2014 15h45";81.14;0;0;0;11;0;
"01-01-2014 16h00";103.16;0;1;0;11.8;0;
"01-01-2014 16h15";85.14;0;11.4;0;0;0;
"01-01-2014 16h30";89.15;0;5;0;3.2;0;
"01-01-2014 16h45";88.15;0;0;0;15.3;0;
"01-01-2014 17h00";85.14;0;2.4;0;0;0;
"01-01-2014 17h15";79.14;0;2;0;1.2;0;
"01-01-2014 17h30";90.15;0;7.9;0;0;0;
"01-01-2014 17h45";75.14;0;1;0;3.6;0;
"01-01-2014 18h00";96.15;0;6.5;0;0;0;
"01-01-2014 18h15";96.15;0;11.5;0;0;0;
"01-01-2014 18h30";80.14;0;4;0;9.1;0;
"01-01-2014 18h45";87.14;0;3;0;5.4;0;
"01-01-2014 19h00";88.15;0;3;0;0.3;0;
"01-01-2014 19h15";80.14;0;3;0;8.1;0;
"01-01-2014 19h30";96.15;0;3;0;2.5;0;
"01-01-2014 19h45";94.15;0;0;0;8.7;0;
"01-01-2014 20h00";87.14;0;4.6;0;0;0;
"01-01-2014 20h15";83.14;0;4.2;0;0;0;
"01-01-2014 20h30";93.15;0;12.2;0;0;0;
"01-01-2014 20h45";82.14;0;2.1;0;0;0;
