"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";10;0;1;0;3;0;
"01-01-2014 00h30";9;0;0;0;2;0;
"01-01-2014 00h45";9;0;0;0;3;0;
"01-01-2014 01h00";12;0;1;0;4;0;
"01-01-2014 01h15";11;0;0;0;4;0;
"01-01-2014 01h30";16;0;1;0;2;0;
"01-01-2014 01h45";14;0;1;0;1;0;
"01-01-2014 02h00";15;0;1;0;2;0;
"01-01-2014 02h15";13;0;1;0;0;0;
"01-01-2014 02h30";12;0;1;0;0;0;
"01-01-2014 02h45";9;0;0;0;2;0;
"01-01-2014 03h00";11;0;1;0;1;0;
"01-01-2014 03h15";14;0;3;0;0;0;
"01-01-2014 03h30";13;0;2;0;0;0;
"01-01-2014 03h45";14;0;3;0;0;0;
"01-01-2014 04h00";11;0;1;0;1;0;
"01-01-2014 04h15";10;0;0;0;2;0;
"01-01-2014 04h30";13;0;2;0;1;0;
"01-01-2014 04h45";10;0;1;0;2;0;
"01-01-2014 05h00";8;0;0;0;3;0;
"01-01-2014 05h15";9;0;0;0;3;0;
"01-01-2014 05h30";11;0;2;0;1;0;
"01-01-2014 05h45";9;0;0;0;3;0;
"01-01-2014 06h00";11;0;0;0;2;0;
"01-01-2014 06h15";10;0;1;0;4;0;
"01-01-2014 06h30";14;0;2;0;1;0;
"01-01-2014 06h45";11;0;1;0;2;0;
"01-01-2014 07h00";10;0;0;0;2;0;
"01-01-2014 07h15";9;0;0;0;4;0;
"01-01-2014 07h30";13;0;1;0;3;0;
"01-01-2014 07h45";11;0;0;0;1;0;
"01-01-2014 08h00";11;0;1;0;1;0;
"01-01-2014 08h15";23;0;9;0;0;0;
"01-01-2014 08h30";21;0;9;0;0;0;
"01-01-2014 08h45";20;0;7;0;1;0;
"01-01-2014 09h00";20;0;7;0;0;0;
"01-01-2014 09h15";22;0;9;0;0;0;
"01-01-2014 09h30";23;0;9;0;0;0;
"01-01-2014 09h45";23;0;9;0;0;0;
"01-01-2014 10h00";22;0;9;0;0;0;
"01-01-2014 10h15";20;0;8;0;0;0;
"01-01-2014 10h30";23;0;8;0;1;0;
"01-01-2014 10h45";21;0;8;0;0;0;
"01-01-2014 11h00";22;0;7;0;0;0;
"01-01-2014 11h15";24;0;8;0;0;0;
"01-01-2014 11h30";24;0;9;0;0;0;
"01-01-2014 11h45";21;0;8;0;0;0;
"01-01-2014 12h00";21;0;8;0;0;0;
"01-01-2014 12h15";20;0;7;0;1;0;
"01-01-2014 12h30";19;0;6;0;0;0;
"01-01-2014 12h45";21;0;7;0;0;0;
"01-01-2014 13h00";20;0;6;0;0;0;
"01-01-2014 13h15";23;0;7;0;0;0;
"01-01-2014 13h30";25;0;10;0;0;0;
"01-01-2014 13h45";23;0;9;0;0;0;
"01-01-2014 14h00";21;0;7;0;1;0;
"01-01-2014 14h15";24;0;10;0;0;0;
"01-01-2014 14h30";22;0;9;0;0;0;
"01-01-2014 14h45";21;0;8;0;0;0;
"01-01-2014 15h00";22;0;10;0;0;0;
"01-01-2014 15h15";22;0;9;0;0;0;
"01-01-2014 15h30";20;0;7;0;1;0;
"01-01-2014 15h45";22;0;8;0;0;0;
"01-01-2014 16h00";21;0;6;0;0;0;
"01-01-2014 16h15";22;0;7;0;0;0;
"01-01-2014 16h30";25;0;10;0;0;0;
"01-01-2014 16h45";22;0;8;0;0;0;
"01-01-2014 17h00";20;0;8;0;0;0;
"01-01-2014 17h15";21;0;7;0;0;0;
"01-01-2014 17h30";20;0;7;0;1;0;
"01-01-2014 17h45";20;0;7;0;0;0;
"01-01-2014 18h00";21;0;7;0;0;0;
"01-01-2014 18h15";21;0;8;0;0;0;
"01-01-2014 18h30";20;0;7;0;0;0;
"01-01-2014 18h45";22;0;9;0;1;0;
"01-01-2014 19h00";22;0;8;0;0;0;
"01-01-2014 19h15";25;0;9;0;0;0;
"01-01-2014 19h30";24;0;9;0;0;0;
"01-01-2014 19h45";24;0;10;0;0;0;
"01-01-2014 20h00";22;0;8;0;0;0;
"01-01-2014 20h15";22;0;7;0;0;0;
"01-01-2014 20h30";20;0;7;0;1;0;
"01-01-2014 20h45";19;0;6;0;0;0;
"01-01-2014 21h00";23;0;8;0;0;0;
"01-01-2014 21h15";23;0;7;0;1;0;
"01-01-2014 21h30";24;0;9;0;0;0;
"01-01-2014 21h45";21;0;8;0;0;0;
"01-01-2014 22h00";20;0;6;0;0;0;
"01-01-2014 22h15";20;0;7;0;0;0;
"01-01-2014 22h30";21;0;8;0;0;0;
"01-01-2014 22h45";23;0;9;0;0;0;
"01-01-2014 23h00";23;0;11;0;1;0;
"01-01-2014 23h15";17;0;4;0;1;0;
"01-01-2014 23h30";18;0;6;0;0;0;
"01-01-2014 23h45";16;0;3;0;1;0;
"01-01-2014 00h00";18;0;6;0;1;0;
"02-01-2014 00h15";8;0;0;0;3;0;
"02-01-2014 00h30";8;0;0;0;3;0;
"02-01-2014 00h45";9;0;1;0;3;0;
"02-01-2014 01h00";9;0;0;0;4;0;
"02-01-2014 01h15";11;0;0;0;4;0;
"02-01-2014 01h30";13;0;0;0;3;0;
"02-01-2014 01h45";16;0;1;0;1;0;
"02-01-2014 02h00";12;0;0;0;1;0;
"02-01-2014 02h15";13;0;0;0;2;0;
"02-01-2014 02h30";12;0;1;0;1;0;
"02-01-2014 02h45";13;0;2;0;1;0;
"02-01-2014 03h00";9;0;0;0;1;0;
"02-01-2014 03h15";12;0;2;0;1;0;
"02-01-2014 03h30";15;0;4;0;0;0;
"02-01-2014 03h45";14;0;4;0;0;0;
"02-01-2014 04h00";11;0;1;0;1;0;
"02-01-2014 04h15";10;0;0;0;2;0;
"02-01-2014 04h30";12;0;2;0;2;0;
