"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2012 00h15";50;0;10;0;0;0;
"01-01-2012 00h30";50;0;20;0;0;0;
"01-01-2012 00h45";70;0;20;0;0;0;
"01-01-2012 01h00";40;0;20;0;0;0;
"01-01-2012 01h15";50;0;10;0;0;0;
"01-01-2012 01h30";50;0;20;0;0;0;
"01-01-2012 01h45";50;0;10;0;0;0;
"01-01-2012 02h00";50;0;10;0;0;0;
"01-01-2012 02h15";40;0;20;0;0;0;
"01-01-2012 02h30";50;0;10;0;0;0;
"01-01-2012 02h45";50;0;20;0;0;0;
"01-01-2012 03h00";50;0;10;0;0;0;
"01-01-2012 03h15";50;0;20;0;0;0;
"01-01-2012 03h30";40;0;20;0;0;0;
"01-01-2012 03h45";50;0;10;0;0;0;
"01-01-2012 04h00";50;0;20;0;0;0;
"01-01-2012 04h15";50;0;10;0;0;0;
"01-01-2012 04h30";50;0;20;0;0;0;
"01-01-2012 04h45";40;0;10;0;0;0;
"01-01-2012 05h00";50;0;20;0;0;0;
"01-01-2012 05h15";50;0;20;0;0;0;
"01-01-2012 05h30";50;0;10;0;0;0;
"01-01-2012 05h45";50;0;20;0;0;0;
"01-01-2012 06h00";70;0;20;0;0;0;
"01-01-2012 06h15";70;0;20;0;0;0;
"01-01-2012 06h30";70;0;20;0;0;0;
"01-01-2012 06h45";50;0;20;0;0;0;
"01-01-2012 07h00";50;0;10;0;0;0;
"01-01-2012 07h15";50;0;20;0;0;0;
"01-01-2012 07h30";50;0;10;0;0;0;
"01-01-2012 07h45";50;0;10;0;0;0;
"01-01-2012 08h00";50;0;20;0;0;0;
"01-01-2012 08h15";40;0;10;0;0;0;
"01-01-2012 08h30";50;0;20;0;0;0;
"01-01-2012 08h45";50;0;10;0;0;0;
"01-01-2012 09h00";50;0;10;0;0;0;
"01-01-2012 09h15";50;0;10;0;0;0;
"01-01-2012 09h30";50;0;20;0;0;0;
"01-01-2012 09h45";50;0;10;0;0;0;
"01-01-2012 10h00";50;0;10;0;0;0;
"01-01-2012 10h15";50;0;10;0;0;0;
"01-01-2012 10h30";70;0;10;0;0;0;
"01-01-2012 10h45";50;0;10;0;0;0;
"01-01-2012 11h00";50;0;10;0;0;0;
"01-01-2012 11h15";50;0;10;0;0;0;
"01-01-2012 11h30";70;0;10;0;0;0;
"01-01-2012 11h45";70;0;20;0;0;0;
"01-01-2012 12h00";70;0;20;0;0;0;
"01-01-2012 12h15";70;0;10;0;0;0;
"01-01-2012 12h30";70;0;20;0;0;0;
"01-01-2012 12h45";50;0;20;0;0;0;
"01-01-2012 13h00";40;0;10;0;0;0;
"01-01-2012 13h15";50;0;20;0;0;0;
"01-01-2012 13h30";50;0;10;0;0;0;
"01-01-2012 13h45";40;0;0;0;0;0;
"01-01-2012 14h00";50;0;20;0;0;0;
"01-01-2012 14h15";50;0;10;0;0;0;
"01-01-2012 14h30";50;0;10;0;0;0;
"01-01-2012 14h45";70;0;10;0;0;0;
"01-01-2012 15h00";60;0;10;0;0;0;
"01-01-2012 15h15";40;0;10;0;0;0;
"01-01-2012 15h30";50;0;10;0;0;0;
"01-01-2012 15h45";70;0;20;0;0;0;
"01-01-2012 16h00";50;0;10;0;0;0;
"01-01-2012 16h15";40;0;10;0;0;0;
"01-01-2012 16h30";60;0;10;0;0;0;
"01-01-2012 16h45";50;0;20;0;0;0;
"01-01-2012 17h00";50;0;0;0;0;0;
"01-01-2012 17h15";40;0;10;0;0;0;
"01-01-2012 17h30";50;0;10;0;0;0;
"01-01-2012 17h45";50;0;10;0;0;0;
"01-01-2012 18h00";50;0;10;0;0;0;
"01-01-2012 18h15";50;0;10;0;0;0;
"01-01-2012 18h30";40;0;20;0;0;0;
"01-01-2012 18h45";60;0;10;0;0;0;
"01-01-2012 19h00";50;0;10;0;0;0;
"01-01-2012 19h15";40;0;10;0;0;0;
"01-01-2012 19h30";50;0;10;0;0;0;
