"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";88;0;76;0;0;0;
"01-01-2014 00h30";95;0;83;0;0;0;
"01-01-2014 00h45";88;0;80;0;0;0;
"01-01-2014 01h00";92;0;86;0;0;0;
"01-01-2014 01h15";90;0;85;0;0;0;
"01-01-2014 01h30";87;0;81;0;0;0;
"01-01-2014 01h45";92;0;91;0;0;0;
"01-01-2014 02h00";88;0;87;0;0;0;
"01-01-2014 02h15";86;0;89;0;0;0;
"01-01-2014 02h30";79;0;76;0;0;0;
"01-01-2014 02h45";86;0;85;0;0;0;
"01-01-2014 03h00";78;0;78;0;0;0;
"01-01-2014 03h15";86;0;81;0;0;0;
"01-01-2014 03h30";87;0;81;0;0;0;
"01-01-2014 03h45";92;0;89;0;0;0;
"01-01-2014 04h00";96;0;94;0;0;0;
"01-01-2014 04h15";90;0;89;0;0;0;
"01-01-2014 04h30";88;0;88;0;0;0;
"01-01-2014 04h45";86;0;84;0;0;0;
"01-01-2014 05h00";87;0;81;0;0;0;
"01-01-2014 05h15";86;0;80;0;0;0;
"01-01-2014 05h30";88;0;82;0;0;0;
"01-01-2014 05h45";90;0;82;0;0;0;
"01-01-2014 06h00";86;0;70;0;0;0;
"01-01-2014 06h15";83;0;71;0;0;0;
"01-01-2014 06h30";88;0;75;0;0;0;
"01-01-2014 06h45";86;0;74;0;0;0;
"01-01-2014 07h00";94;0;65;0;0;0;
"01-01-2014 07h15";100;0;73;0;0;0;
"01-01-2014 07h30";86;0;79;0;0;0;
"01-01-2014 07h45";86;0;83;0;0;0;
"01-01-2014 08h00";99;0;85;0;0;0;
"01-01-2014 08h15";103;0;89;0;0;0;
"01-01-2014 08h30";92;0;87;0;0;0;
"01-01-2014 08h45";101;0;97;0;0;0;
"01-01-2014 09h00";104;0;90;0;0;0;
"01-01-2014 09h15";105;0;87;0;0;0;
"01-01-2014 09h30";99;0;86;0;0;0;
"01-01-2014 09h45";101;0;86;0;0;0;
"01-01-2014 10h00";113;0;84;0;0;0;
"01-01-2014 10h15";106;0;90;0;0;0;
"01-01-2014 10h30";102;0;91;0;0;0;
"01-01-2014 10h45";98;0;84;0;0;0;
"01-01-2014 11h00";98;0;80;0;0;0;
"01-01-2014 11h15";96;0;79;0;0;0;
"01-01-2014 11h30";94;0;73;0;0;0;
"01-01-2014 11h45";101;0;90;0;0;0;
"01-01-2014 12h00";93;0;80;0;0;0;
"01-01-2014 12h15";96;0;90;0;0;0;
"01-01-2014 12h30";89;0;77;0;0;0;
"01-01-2014 12h45";97;0;85;0;0;0;
"01-01-2014 13h00";83;0;71;0;0;0;
"01-01-2014 13h15";90;0;76;0;0;0;
"01-01-2014 13h30";89;0;76;0;0;0;
"01-01-2014 13h45";99;0;86;0;0;0;
"01-01-2014 14h00";95;0;91;0;0;0;
"01-01-2014 14h15";95;0;89;0;0;0;
"01-01-2014 14h30";94;0;87;0;0;0;
"01-01-2014 14h45";95;0;92;0;0;0;
"01-01-2014 15h00";93;0;84;0;0;0;
"01-01-2014 15h15";92;0;82;0;0;0;
"01-01-2014 15h30";96;0;84;0;0;0;
"01-01-2014 15h45";93;0;83;0;0;0;
"01-01-2014 16h00";98;0;85;0;0;0;
"01-01-2014 16h15";96;0;86;0;0;0;
"01-01-2014 16h30";92;0;79;0;0;0;
"01-01-2014 16h45";98;0;89;0;0;0;
"01-01-2014 17h00";96;0;86;0;0;0;
"01-01-2014 17h15";96;0;82;0;0;0;
"01-01-2014 17h30";84;0;78;0;0;0;
"01-01-2014 17h45";91;0;85;0;0;0;
"01-01-2014 18h00";85;0;73;0;0;0;
"01-01-2014 18h15";94;0;88;0;0;0;
"01-01-2014 18h30";92;0;79;0;0;0;
"01-01-2014 18h45";99;0;88;0;0;0;
"01-01-2014 19h00";96;0;90;0;0;0;
"01-01-2014 19h15";95;0;86;0;0;0;
"01-01-2014 19h30";94;0;86;0;0;0;
"01-01-2014 19h45";95;0;84;0;0;0;
"01-01-2014 20h00";97;0;81;0;0;0;
"01-01-2014 20h15";97;0;81;0;0;0;
"01-01-2014 20h30";97;0;89;0;0;0;
"01-01-2014 20h45";99;0;90;0;0;0;
"01-01-2014 21h00";99;0;86;0;0;0;
"01-01-2014 21h15";103;0;87;0;0;0;
"01-01-2014 21h30";96;0;83;0;0;0;
"01-01-2014 21h45";102;0;95;0;0;0;
"01-01-2014 22h00";109;0;75;0;0;0;
"01-01-2014 22h15";96;0;75;0;0;0;
"01-01-2014 22h30";94;0;82;0;0;0;
"01-01-2014 22h45";91;0;78;0;0;0;
"01-01-2014 23h00";90;0;76;0;0;0;
"01-01-2014 23h15";87;0;74;0;0;0;
