"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";15;0;0;0;21;0;
"01-01-2014 00h30";20;0;0;0;20;0;
"01-01-2014 00h45";20;0;0;0;19;0;
"01-01-2014 01h00";19;0;0;0;16;0;
"01-01-2014 01h15";20;0;0;0;18;0;
"01-01-2014 01h30";28;0;0;0;17;0;
"01-01-2014 01h45";24;0;0;0;16;0;
"01-01-2014 02h00";20;0;0;0;16;0;
"01-01-2014 02h15";18;0;0;0;18;0;
"01-01-2014 02h30";17;0;0;0;18;0;
"01-01-2014 02h45";18;0;0;0;16;0;
"01-01-2014 03h00";17;0;0;0;18;0;
"01-01-2014 03h15";19;0;0;0;16;0;
"01-01-2014 03h30";17;0;0;0;17;0;
"01-01-2014 03h45";17;0;0;0;17;0;
"01-01-2014 04h00";17;0;0;0;19;0;
"01-01-2014 04h15";16;0;0;0;19;0;
"01-01-2014 04h30";19;0;0;0;19;0;
"01-01-2014 04h45";17;0;0;0;21;0;
"01-01-2014 05h00";19;0;0;0;18;0;
"01-01-2014 05h15";15;0;0;0;20;0;
"01-01-2014 05h30";15;0;0;0;20;0;
"01-01-2014 05h45";16;0;0;0;21;0;
"01-01-2014 06h00";18;0;0;0;17;0;
"01-01-2014 06h15";16;0;0;0;20;0;
"01-01-2014 06h30";21;0;0;0;20;0;
"01-01-2014 06h45";24;0;0;0;18;0;
"01-01-2014 07h00";23;0;0;0;13;0;
"01-01-2014 07h15";23;0;0;0;15;0;
"01-01-2014 07h30";21;0;0;0;16;0;
"01-01-2014 07h45";24;0;0;0;15;0;
"01-01-2014 08h00";31;0;2;0;5;0;
"01-01-2014 08h15";29;0;1;0;8;0;
"01-01-2014 08h30";31;0;1;0;5;0;
"01-01-2014 08h45";29;0;1;0;4;0;
"01-01-2014 09h00";29;0;2;0;6;0;
"01-01-2014 09h15";27;0;0;0;8;0;
"01-01-2014 09h30";28;0;0;0;5;0;
"01-01-2014 09h45";29;0;1;0;5;0;
"01-01-2014 10h00";28;0;1;0;6;0;
"01-01-2014 10h15";39;0;6;0;2;0;
"01-01-2014 10h30";52;0;6;0;1;0;
"01-01-2014 10h45";95;0;9;0;0;0;
"01-01-2014 11h00";51;0;8;0;1;0;
"01-01-2014 11h15";53;0;10;0;0;0;
"01-01-2014 11h30";101;0;7;0;0;0;
"01-01-2014 11h45";85;0;14;0;0;0;
"01-01-2014 12h00";86;0;17;0;0;0;
"01-01-2014 12h15";93;0;12;0;0;0;
"01-01-2014 12h30";87;0;10;0;0;0;
"01-01-2014 12h45";90;0;10;0;0;0;
"01-01-2014 13h00";106;0;16;0;0;0;
"01-01-2014 13h15";97;0;12;0;0;0;
"01-01-2014 13h30";92;0;10;0;0;0;
"01-01-2014 13h45";96;0;10;0;0;0;
