"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2012 00h15";87;0;53;0;0;0;
"01-01-2012 00h30";84;0;51;0;0;0;
"01-01-2012 00h45";86;0;52;0;0;0;
"01-01-2012 01h00";85;0;53;0;0;0;
"01-01-2012 01h15";86;0;53;0;0;0;
"01-01-2012 01h30";79;0;57;0;0;0;
"01-01-2012 01h45";82;0;60;0;0;0;
"01-01-2012 02h00";79;0;58;0;0;0;
"01-01-2012 02h15";79;0;58;0;0;0;
"01-01-2012 02h30";80;0;59;0;0;0;
"01-01-2012 02h45";83;0;62;0;0;0;
"01-01-2012 03h00";78;0;57;0;0;0;
"01-01-2012 03h15";79;0;60;0;0;0;
"01-01-2012 03h30";81;0;61;0;0;0;
"01-01-2012 03h45";80;0;59;0;0;0;
"01-01-2012 04h00";78;0;57;0;0;0;
"01-01-2012 04h15";79;0;58;0;0;0;
"01-01-2012 04h30";80;0;58;0;0;0;
"01-01-2012 04h45";78;0;57;0;0;0;
"01-01-2012 05h00";78;0;56;0;0;0;
"01-01-2012 05h15";81;0;59;0;0;0;
"01-01-2012 05h30";80;0;58;0;0;0;
"01-01-2012 05h45";78;0;56;0;0;0;
"01-01-2012 06h00";79;0;56;0;0;0;
"01-01-2012 06h15";81;0;59;0;0;0;
"01-01-2012 06h30";77;0;56;0;0;0;
"01-01-2012 06h45";79;0;58;0;0;0;
"01-01-2012 07h00";82;0;61;0;0;0;
"01-01-2012 07h15";78;0;57;0;0;0;
"01-01-2012 07h30";77;0;56;0;0;0;
"01-01-2012 07h45";81;0;60;0;0;0;
"01-01-2012 08h00";80;0;56;0;0;0;
"01-01-2012 08h15";110;0;77;0;0;0;
"01-01-2012 08h30";127;0;89;0;0;0;
"01-01-2012 08h45";121;0;83;0;0;0;
"01-01-2012 09h00";116;0;78;0;0;0;
"01-01-2012 09h15";131;0;97;0;0;0;
"01-01-2012 09h30";144;0;116;0;0;0;
"01-01-2012 09h45";144;0;116;0;0;0;
"01-01-2012 10h00";143;0;113;0;0;0;
"01-01-2012 10h15";145;0;114;0;0;0;
"01-01-2012 10h30";146;0;115;0;0;0;
"01-01-2012 10h45";137;0;104;0;0;0;
"01-01-2012 11h00";136;0;103;0;0;0;
"01-01-2012 11h15";138;0;105;0;0;0;
"01-01-2012 11h30";132;0;97;0;0;0;
"01-01-2012 11h45";132;0;98;0;0;0;
"01-01-2012 12h00";132;0;95;0;0;0;
"01-01-2012 12h15";152;0;112;0;0;0;
"01-01-2012 12h30";168;0;136;0;0;0;
"01-01-2012 12h45";147;0;112;0;0;0;
"01-01-2012 13h00";142;0;103;0;0;0;
"01-01-2012 13h15";138;0;100;0;0;0;
"01-01-2012 13h30";140;0;103;0;0;0;
"01-01-2012 13h45";159;0;131;0;0;0;
"01-01-2012 14h00";142;0;107;0;0;0;
"01-01-2012 14h15";153;0;113;0;0;0;
"01-01-2012 14h30";160;0;118;0;0;0;
"01-01-2012 14h45";156;0;117;0;0;0;
"01-01-2012 15h00";173;0;140;0;0;0;
"01-01-2012 15h15";146;0;109;0;0;0;
"01-01-2012 15h30";141;0;105;0;0;0;
"01-01-2012 15h45";139;0;102;0;0;0;
"01-01-2012 16h00";150;0;115;0;0;0;
"01-01-2012 16h15";165;0;133;0;0;0;
"01-01-2012 16h30";148;0;109;0;0;0;
"01-01-2012 16h45";142;0;108;0;0;0;
"01-01-2012 17h00";139;0;103;0;0;0;
"01-01-2012 17h15";151;0;119;0;0;0;
"01-01-2012 17h30";166;0;138;0;0;0;
"01-01-2012 17h45";143;0;107;0;0;0;
"01-01-2012 18h00";146;0;108;0;0;0;
"01-01-2012 18h15";138;0;104;0;0;0;
"01-01-2012 18h30";96;0;62;0;0;0;
"01-01-2012 18h45";95;0;61;0;0;0;
"01-01-2012 19h00";89;0;55;0;0;0;
"01-01-2012 19h15";87;0;55;0;0;0;
"01-01-2012 19h30";88;0;57;0;0;0;
"01-01-2012 19h45";85;0;55;0;0;0;
"01-01-2012 20h00";85;0;54;0;0;0;
"01-01-2012 20h15";87;0;57;0;0;0;
"01-01-2012 20h30";88;0;53;0;0;0;
"01-01-2012 20h45";87;0;54;0;0;0;
"01-01-2012 21h00";88;0;57;0;0;0;
"01-01-2012 21h15";83;0;52;0;0;0;
"01-01-2012 21h30";86;0;56;0;0;0;
"01-01-2012 21h45";83;0;54;0;0;0;
"01-01-2012 22h00";84;0;53;0;0;0;
"01-01-2012 22h15";85;0;56;0;0;0;
"01-01-2012 22h30";84;0;53;0;0;0;
"01-01-2012 22h45";86;0;53;0;0;0;
"01-01-2012 23h00";86;0;54;0;0;0;
"01-01-2012 23h15";85;0;52;0;0;0;
"01-01-2012 23h30";82;0;50;0;0;0;
"01-01-2012 23h45";83;0;51;0;0;0;
"01-01-2012 00h00";84;0;53;0;0;0;
"02-01-2012 00h15";83;0;53;0;0;0;
"02-01-2012 00h30";82;0;51;0;0;0;
"02-01-2012 00h45";84;0;54;0;0;0;
"02-01-2012 01h00";83;0;52;0;0;0;
"02-01-2012 01h15";79;0;54;0;0;0;
"02-01-2012 01h30";81;0;61;0;0;0;
"02-01-2012 01h45";78;0;59;0;0;0;
"02-01-2012 02h00";80;0;60;0;0;0;
"02-01-2012 02h15";79;0;60;0;0;0;
"02-01-2012 02h30";79;0;59;0;0;0;
"02-01-2012 02h45";78;0;59;0;0;0;
"02-01-2012 03h00";81;0;61;0;0;0;
"02-01-2012 03h15";79;0;59;0;0;0;
"02-01-2012 03h30";81;0;59;0;0;0;
"02-01-2012 03h45";79;0;60;0;0;0;
"02-01-2012 04h00";79;0;59;0;0;0;
"02-01-2012 04h15";77;0;58;0;0;0;
"02-01-2012 04h30";81;0;61;0;0;0;
"02-01-2012 04h45";85;0;46;0;0;0;
"02-01-2012 05h00";95;0;29;0;0;0;
"02-01-2012 05h15";97;0;30;0;0;0;
"02-01-2012 05h30";96;0;29;0;0;0;
"02-01-2012 05h45";96;0;28;0;0;0;
"02-01-2012 06h00";97;0;28;0;0;0;
