"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";11;0;11;0;0;0;
"01-01-2014 00h30";11;0;12;0;0;0;
"01-01-2014 00h45";12;0;15;0;0;0;
"01-01-2014 01h00";10;0;12;0;0;0;
"01-01-2014 01h15";11;0;10;0;0;0;
"01-01-2014 01h30";11;0;10;0;0;0;
"01-01-2014 01h45";11;0;11;0;0;0;
"01-01-2014 02h00";10;0;10;0;0;0;
"01-01-2014 02h15";8;0;8;0;0;0;
"01-01-2014 02h30";9;0;9;0;0;0;
"01-01-2014 02h45";9;0;8;0;0;0;
"01-01-2014 03h00";9;0;9;0;0;0;
"01-01-2014 03h15";10;0;8;0;0;0;
"01-01-2014 03h30";11;0;9;0;0;0;
"01-01-2014 03h45";13;0;8;0;0;0;
"01-01-2014 04h00";12;0;9;0;0;0;
"01-01-2014 04h15";11;0;11;0;0;0;
"01-01-2014 04h30";10;0;10;0;0;0;
"01-01-2014 04h45";10;0;10;0;0;0;
"01-01-2014 05h00";10;0;10;0;0;0;
"01-01-2014 05h15";11;0;10;0;0;0;
"01-01-2014 05h30";11;0;10;0;0;0;
"01-01-2014 05h45";9;0;9;0;0;0;
"01-01-2014 06h00";9;0;9;0;0;0;
"01-01-2014 06h15";9;0;8;0;0;0;
"01-01-2014 06h30";8;0;8;0;0;0;
"01-01-2014 06h45";9;0;8;0;0;0;
"01-01-2014 07h00";8;0;8;0;0;0;
"01-01-2014 07h15";9;0;8;0;0;0;
"01-01-2014 07h30";8;0;8;0;0;0;
"01-01-2014 07h45";10;0;9;0;0;0;
"01-01-2014 08h00";9;0;8;0;0;0;
"01-01-2014 08h15";10;0;10;0;0;0;
"01-01-2014 08h30";10;0;10;0;0;0;
"01-01-2014 08h45";15;0;10;0;0;0;
"01-01-2014 09h00";14;0;10;0;0;0;
"01-01-2014 09h15";12;0;10;0;0;0;
"01-01-2014 09h30";12;0;8;0;0;0;
"01-01-2014 09h45";11;0;10;0;0;0;
"01-01-2014 10h00";9;0;9;0;0;0;
"01-01-2014 10h15";9;0;9;0;0;0;
"01-01-2014 10h30";9;0;8;0;0;0;
"01-01-2014 10h45";9;0;8;0;0;0;
"01-01-2014 11h00";9;0;8;0;0;0;
"01-01-2014 11h15";8;0;8;0;0;0;
"01-01-2014 11h30";9;0;9;0;0;0;
"01-01-2014 11h45";10;0;9;0;0;0;
"01-01-2014 12h00";11;0;10;0;0;0;
"01-01-2014 12h15";9;0;9;0;0;0;
"01-01-2014 12h30";11;0;10;0;0;0;
"01-01-2014 12h45";9;0;8;0;0;0;
"01-01-2014 13h00";9;0;9;0;0;0;
"01-01-2014 13h15";8;0;7;0;0;0;
"01-01-2014 13h30";10;0;8;0;0;0;
"01-01-2014 13h45";13;0;9;0;0;0;
"01-01-2014 14h00";12;0;9;0;0;0;
"01-01-2014 14h15";11;0;9;0;0;0;
"01-01-2014 14h30";10;0;10;0;0;0;
"01-01-2014 14h45";9;0;8;0;0;0;
"01-01-2014 15h00";9;0;9;0;0;0;
"01-01-2014 15h15";11;0;10;0;0;0;
"01-01-2014 15h30";13;0;10;0;0;0;
"01-01-2014 15h45";12;0;11;0;0;0;
"01-01-2014 16h00";10;0;10;0;0;0;
"01-01-2014 16h15";9;0;9;0;0;0;
"01-01-2014 16h30";9;0;8;0;0;0;
"01-01-2014 16h45";9;0;8;0;0;0;
"01-01-2014 17h00";9;0;8;0;0;0;
"01-01-2014 17h15";8;0;8;0;0;0;
"01-01-2014 17h30";10;0;8;0;0;0;
"01-01-2014 17h45";9;0;9;0;0;0;
"01-01-2014 18h00";8;0;7;0;0;0;
"01-01-2014 18h15";9;0;9;0;0;0;
"01-01-2014 18h30";8;0;7;0;0;0;
"01-01-2014 18h45";14;0;10;0;0;0;
"01-01-2014 19h00";14;0;9;0;0;0;
"01-01-2014 19h15";12;0;11;0;0;0;
"01-01-2014 19h30";11;0;11;0;0;0;
"01-01-2014 19h45";9;0;8;0;0;0;
"01-01-2014 20h00";9;0;8;0;0;0;
"01-01-2014 20h15";9;0;8;0;0;0;
"01-01-2014 20h30";9;0;8;0;0;0;
"01-01-2014 20h45";8;0;8;0;0;0;
"01-01-2014 21h00";9;0;8;0;0;0;
"01-01-2014 21h15";9;0;8;0;0;0;
"01-01-2014 21h30";12;0;8;0;0;0;
"01-01-2014 21h45";11;0;10;0;0;0;
"01-01-2014 22h00";9;0;8;0;0;0;
"01-01-2014 22h15";10;0;9;0;0;0;
"01-01-2014 22h30";10;0;10;0;0;0;
"01-01-2014 22h45";10;0;10;0;0;0;
"01-01-2014 23h00";10;0;9;0;0;0;
"01-01-2014 23h15";12;0;12;0;0;0;
"01-01-2014 23h30";13;0;13;0;0;0;
"01-01-2014 23h45";16;0;14;0;0;0;
"01-01-2014 00h00";14;0;12;0;0;0;
"02-01-2014 00h15";13;0;12;0;0;0;
"02-01-2014 00h30";13;0;15;0;0;0;
"02-01-2014 00h45";13;0;15;0;0;0;
"02-01-2014 01h00";10;0;12;0;0;0;
"02-01-2014 01h15";8;0;9;0;0;0;
"02-01-2014 01h30";9;0;7;0;0;0;
"02-01-2014 01h45";12;0;12;0;0;0;
"02-01-2014 02h00";10;0;10;0;0;0;
"02-01-2014 02h15";10;0;10;0;0;0;
"02-01-2014 02h30";10;0;10;0;0;0;
"02-01-2014 02h45";9;0;8;0;0;0;
"02-01-2014 03h00";8;0;9;0;0;0;
"02-01-2014 03h15";9;0;9;0;0;0;
"02-01-2014 03h30";11;0;8;0;0;0;
"02-01-2014 03h45";10;0;9;0;0;0;
"02-01-2014 04h00";9;0;10;0;0;0;
"02-01-2014 04h15";9;0;8;0;0;0;
"02-01-2014 04h30";9;0;8;0;0;0;
"02-01-2014 04h45";10;0;8;0;0;0;
"02-01-2014 05h00";13;0;9;0;0;0;
"02-01-2014 05h15";13;0;11;0;0;0;
"02-01-2014 05h30";12;0;11;0;0;0;
"02-01-2014 05h45";11;0;10;0;0;0;
"02-01-2014 06h00";9;0;9;0;0;0;
"02-01-2014 06h15";9;0;9;0;0;0;
"02-01-2014 06h30";9;0;8;0;0;0;
"02-01-2014 06h45";8;0;8;0;0;0;
"02-01-2014 07h00";8;0;8;0;0;0;
"02-01-2014 07h15";9;0;8;0;0;0;
"02-01-2014 07h30";8;0;8;0;0;0;
"02-01-2014 07h45";9;0;7;0;0;0;
"02-01-2014 08h00";9;0;8;0;0;0;
"02-01-2014 08h15";11;0;11;0;0;0;
"02-01-2014 08h30";12;0;11;0;0;0;
"02-01-2014 08h45";14;0;12;0;0;0;
"02-01-2014 09h00";15;0;13;0;0;0;
"02-01-2014 09h15";20;0;11;0;0;0;
"02-01-2014 09h30";61;0;12;0;0;0;
"02-01-2014 09h45";64;0;13;0;0;0;
"02-01-2014 10h00";40;0;15;0;0;0;
"02-01-2014 10h15";46;0;14;0;0;0;
"02-01-2014 10h30";42;0;16;0;0;0;
"02-01-2014 10h45";35;0;16;0;0;0;
"02-01-2014 11h00";35;0;15;0;0;0;
"02-01-2014 11h15";34;0;14;0;0;0;
"02-01-2014 11h30";39;0;14;0;0;0;
"02-01-2014 11h45";41;0;14;0;0;0;
"02-01-2014 12h00";51;0;16;0;0;0;
"02-01-2014 12h15";56;0;15;0;0;0;
"02-01-2014 12h30";69;0;25;0;0;0;
"02-01-2014 12h45";69;0;26;0;0;0;
"02-01-2014 13h00";75;0;27;0;0;0;
"02-01-2014 13h15";72;0;28;0;0;0;
"02-01-2014 13h30";69;0;27;0;0;0;
"02-01-2014 13h45";67;0;28;0;0;0;
"02-01-2014 14h00";67;0;27;0;0;0;
"02-01-2014 14h15";75;0;27;0;0;0;
"02-01-2014 14h30";61;0;28;0;0;0;
"02-01-2014 14h45";55;0;23;0;0;0;
"02-01-2014 15h00";56;0;20;0;0;0;
"02-01-2014 15h15";50;0;19;0;0;0;
"02-01-2014 15h30";57;0;19;0;0;0;
"02-01-2014 15h45";48;0;21;0;0;0;
"02-01-2014 16h00";50;0;21;0;0;0;
"02-01-2014 16h15";44;0;19;0;0;0;
"02-01-2014 16h30";47;0;17;0;0;0;
"02-01-2014 16h45";45;0;17;0;0;0;
"02-01-2014 17h00";42;0;17;0;0;0;
"02-01-2014 17h15";40;0;16;0;0;0;
"02-01-2014 17h30";38;0;14;0;0;0;
"02-01-2014 17h45";47;0;15;0;0;0;
"02-01-2014 18h00";39;0;14;0;0;0;
"02-01-2014 18h15";42;0;12;0;0;0;
"02-01-2014 18h30";40;0;13;0;0;0;
"02-01-2014 18h45";36;0;15;0;0;0;
"02-01-2014 19h00";43;0;18;0;0;0;
"02-01-2014 19h15";39;0;15;0;0;0;
"02-01-2014 19h30";38;0;15;0;0;0;
"02-01-2014 19h45";46;0;14;0;0;0;
"02-01-2014 20h00";54;0;16;0;0;0;
"02-01-2014 20h15";43;0;15;0;0;0;
"02-01-2014 20h30";53;0;18;0;0;0;
"02-01-2014 20h45";45;0;16;0;0;0;
"02-01-2014 21h00";44;0;18;0;0;0;
"02-01-2014 21h15";43;0;16;0;0;0;
"02-01-2014 21h30";41;0;16;0;0;0;
"02-01-2014 21h45";48;0;15;0;0;0;
"02-01-2014 22h00";40;0;15;0;0;0;
"02-01-2014 22h15";27;0;13;0;0;0;
"02-01-2014 22h30";18;0;13;0;0;0;
"02-01-2014 22h45";17;0;11;0;0;0;
"02-01-2014 23h00";15;0;12;0;0;0;
"02-01-2014 23h15";18;0;16;0;0;0;
"02-01-2014 23h30";17;0;15;0;0;0;
"02-01-2014 23h45";16;0;16;0;0;0;
"02-01-2014 00h00";16;0;16;0;0;0;
"03-01-2014 00h15";11;0;13;0;0;0;
"03-01-2014 00h30";14;0;14;0;0;0;
"03-01-2014 00h45";14;0;16;0;0;0;
"03-01-2014 01h00";16;0;14;0;0;0;
"03-01-2014 01h15";13;0;10;0;0;0;
"03-01-2014 01h30";11;0;11;0;0;0;
"03-01-2014 01h45";10;0;9;0;0;0;
"03-01-2014 02h00";10;0;9;0;0;0;
"03-01-2014 02h15";9;0;9;0;0;0;
"03-01-2014 02h30";8;0;8;0;0;0;
"03-01-2014 02h45";9;0;9;0;0;0;
"03-01-2014 03h00";9;0;9;0;0;0;
"03-01-2014 03h15";9;0;8;0;0;0;
"03-01-2014 03h30";12;0;10;0;0;0;
"03-01-2014 03h45";12;0;11;0;0;0;
"03-01-2014 04h00";12;0;11;0;0;0;
"03-01-2014 04h15";10;0;10;0;0;0;
"03-01-2014 04h30";9;0;9;0;0;0;
"03-01-2014 04h45";9;0;9;0;0;0;
"03-01-2014 05h00";9;0;8;0;0;0;
"03-01-2014 05h15";9;0;9;0;0;0;
"03-01-2014 05h30";8;0;8;0;0;0;
"03-01-2014 05h45";10;0;9;0;0;0;
"03-01-2014 06h00";13;0;8;0;0;0;
"03-01-2014 06h15";12;0;9;0;0;0;
"03-01-2014 06h30";11;0;10;0;0;0;
"03-01-2014 06h45";9;0;9;0;0;0;
"03-01-2014 07h00";10;0;10;0;0;0;
"03-01-2014 07h15";10;0;9;0;0;0;
"03-01-2014 07h30";11;0;11;0;0;0;
"03-01-2014 07h45";11;0;9;0;0;0;
"03-01-2014 08h00";10;0;10;0;0;0;
"03-01-2014 08h15";12;0;11;0;0;0;
"03-01-2014 08h30";13;0;10;0;0;0;
"03-01-2014 08h45";12;0;11;0;0;0;
"03-01-2014 09h00";19;0;11;0;0;0;
"03-01-2014 09h15";32;0;12;0;0;0;
"03-01-2014 09h30";32;0;12;0;0;0;
"03-01-2014 09h45";82;0;12;0;0;0;
"03-01-2014 10h00";37;0;13;0;0;0;
"03-01-2014 10h15";35;0;15;0;0;0;
"03-01-2014 10h30";36;0;16;0;0;0;
"03-01-2014 10h45";37;0;15;0;0;0;
"03-01-2014 11h00";37;0;14;0;0;0;
"03-01-2014 11h15";39;0;14;0;0;0;
"03-01-2014 11h30";37;0;14;0;0;0;
"03-01-2014 11h45";48;0;15;0;0;0;
"03-01-2014 12h00";62;0;26;0;0;0;
"03-01-2014 12h15";68;0;25;0;0;0;
"03-01-2014 12h30";70;0;26;0;0;0;
"03-01-2014 12h45";64;0;26;0;0;0;
"03-01-2014 13h00";78;0;27;0;0;0;
"03-01-2014 13h15";71;0;27;0;0;0;
"03-01-2014 13h30";74;0;26;0;0;0;
"03-01-2014 13h45";71;0;27;0;0;0;
"03-01-2014 14h00";65;0;27;0;0;0;
"03-01-2014 14h15";66;0;27;0;0;0;
"03-01-2014 14h30";65;0;27;0;0;0;
"03-01-2014 14h45";61;0;27;0;0;0;
"03-01-2014 15h00";61;0;26;0;0;0;
"03-01-2014 15h15";56;0;26;0;0;0;
"03-01-2014 15h30";52;0;20;0;0;0;
"03-01-2014 15h45";38;0;15;0;0;0;
"03-01-2014 16h00";46;0;14;0;0;0;
"03-01-2014 16h15";47;0;14;0;0;0;
"03-01-2014 16h30";40;0;13;0;0;0;
"03-01-2014 16h45";41;0;12;0;0;0;
"03-01-2014 17h00";40;0;15;0;0;0;
"03-01-2014 17h15";36;0;16;0;0;0;
"03-01-2014 17h30";39;0;14;0;0;0;
"03-01-2014 17h45";36;0;13;0;0;0;
"03-01-2014 18h00";43;0;19;0;0;0;
"03-01-2014 18h15";41;0;17;0;0;0;
"03-01-2014 18h30";43;0;14;0;0;0;
"03-01-2014 18h45";40;0;14;0;0;0;
"03-01-2014 19h00";45;0;16;0;0;0;
"03-01-2014 19h15";38;0;16;0;0;0;
"03-01-2014 19h30";41;0;16;0;0;0;
"03-01-2014 19h45";41;0;15;0;0;0;
"03-01-2014 20h00";44;0;15;0;0;0;
"03-01-2014 20h15";49;0;22;0;0;0;
"03-01-2014 20h30";49;0;20;0;0;0;
"03-01-2014 20h45";60;0;20;0;0;0;
"03-01-2014 21h00";55;0;20;0;0;0;
"03-01-2014 21h15";51;0;20;0;0;0;
"03-01-2014 21h30";56;0;19;0;0;0;
"03-01-2014 21h45";53;0;18;0;0;0;
"03-01-2014 22h00";46;0;16;0;0;0;
"03-01-2014 22h15";29;0;14;0;0;0;
"03-01-2014 22h30";21;0;12;0;0;0;
"03-01-2014 22h45";18;0;11;0;0;0;
"03-01-2014 23h00";16;0;12;0;0;0;
"03-01-2014 23h15";16;0;14;0;0;0;
"03-01-2014 23h30";17;0;16;0;0;0;
"03-01-2014 23h45";18;0;15;0;0;0;
"03-01-2014 00h00";17;0;15;0;0;0;
"04-01-2014 00h15";16;0;15;0;0;0;
"04-01-2014 00h30";16;0;15;0;0;0;
"04-01-2014 00h45";18;0;17;0;0;0;
"04-01-2014 01h00";16;0;17;0;0;0;
"04-01-2014 01h15";13;0;13;0;0;0;
"04-01-2014 01h30";10;0;9;0;0;0;
"04-01-2014 01h45";11;0;10;0;0;0;
"04-01-2014 02h00";13;0;10;0;0;0;
"04-01-2014 02h15";14;0;9;0;0;0;
"04-01-2014 02h30";13;0;11;0;0;0;
"04-01-2014 02h45";12;0;11;0;0;0;
"04-01-2014 03h00";11;0;9;0;0;0;
"04-01-2014 03h15";11;0;11;0;0;0;
"04-01-2014 03h30";11;0;9;0;0;0;
"04-01-2014 03h45";14;0;10;0;0;0;
"04-01-2014 04h00";14;0;13;0;0;0;
"04-01-2014 04h15";13;0;11;0;0;0;
"04-01-2014 04h30";11;0;10;0;0;0;
"04-01-2014 04h45";10;0;10;0;0;0;
"04-01-2014 05h00";11;0;10;0;0;0;
"04-01-2014 05h15";10;0;9;0;0;0;
"04-01-2014 05h30";10;0;9;0;0;0;
"04-01-2014 05h45";11;0;9;0;0;0;
"04-01-2014 06h00";11;0;10;0;0;0;
"04-01-2014 06h15";10;0;9;0;0;0;
"04-01-2014 06h30";10;0;10;0;0;0;
"04-01-2014 06h45";11;0;9;0;0;0;
"04-01-2014 07h00";11;0;9;0;0;0;
"04-01-2014 07h15";16;0;11;0;0;0;
"04-01-2014 07h30";15;0;11;0;0;0;
"04-01-2014 07h45";13;0;12;0;0;0;
"04-01-2014 08h00";11;0;10;0;0;0;
"04-01-2014 08h15";10;0;9;0;0;0;
"04-01-2014 08h30";10;0;9;0;0;0;
"04-01-2014 08h45";11;0;10;0;0;0;
"04-01-2014 09h00";13;0;11;0;0;0;
"04-01-2014 09h15";55;0;12;0;0;0;
"04-01-2014 09h30";43;0;12;0;0;0;
"04-01-2014 09h45";47;0;12;0;0;0;
"04-01-2014 10h00";37;0;14;0;0;0;
"04-01-2014 10h15";33;0;15;0;0;0;
"04-01-2014 10h30";36;0;15;0;0;0;
"04-01-2014 10h45";36;0;15;0;0;0;
"04-01-2014 11h00";34;0;15;0;0;0;
"04-01-2014 11h15";39;0;14;0;0;0;
"04-01-2014 11h30";34;0;14;0;0;0;
"04-01-2014 11h45";37;0;14;0;0;0;
"04-01-2014 12h00";36;0;13;0;0;0;
"04-01-2014 12h15";38;0;14;0;0;0;
"04-01-2014 12h30";44;0;13;0;0;0;
"04-01-2014 12h45";41;0;14;0;0;0;
"04-01-2014 13h00";48;0;13;0;0;0;
"04-01-2014 13h15";50;0;14;0;0;0;
"04-01-2014 13h30";40;0;15;0;0;0;
"04-01-2014 13h45";46;0;15;0;0;0;
"04-01-2014 14h00";45;0;15;0;0;0;
"04-01-2014 14h15";48;0;15;0;0;0;
"04-01-2014 14h30";42;0;17;0;0;0;
"04-01-2014 14h45";44;0;15;0;0;0;
"04-01-2014 15h00";38;0;16;0;0;0;
"04-01-2014 15h15";41;0;14;0;0;0;
"04-01-2014 15h30";38;0;13;0;0;0;
"04-01-2014 15h45";44;0;15;0;0;0;
"04-01-2014 16h00";46;0;15;0;0;0;
"04-01-2014 16h15";40;0;15;0;0;0;
"04-01-2014 16h30";36;0;14;0;0;0;
"04-01-2014 16h45";33;0;14;0;0;0;
"04-01-2014 17h00";36;0;13;0;0;0;
"04-01-2014 17h15";41;0;15;0;0;0;
"04-01-2014 17h30";43;0;15;0;0;0;
"04-01-2014 17h45";40;0;17;0;0;0;
"04-01-2014 18h00";35;0;12;0;0;0;
"04-01-2014 18h15";39;0;16;0;0;0;
"04-01-2014 18h30";41;0;16;0;0;0;
"04-01-2014 18h45";34;0;15;0;0;0;
"04-01-2014 19h00";37;0;14;0;0;0;
"04-01-2014 19h15";41;0;15;0;0;0;
"04-01-2014 19h30";41;0;14;0;0;0;
"04-01-2014 19h45";34;0;14;0;0;0;
