"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";34;0;14;0;0;0;
"01-01-2014 00h30";34;0;15;0;0;0;
"01-01-2014 00h45";34;0;14;0;0;0;
"01-01-2014 01h00";29;0;14;0;0;0;
"01-01-2014 01h15";29;0;13;0;0;0;
"01-01-2014 01h30";29;0;14;0;0;0;
"01-01-2014 01h45";29;0;14;0;0;0;
"01-01-2014 02h00";28;0;13;0;0;0;
"01-01-2014 02h15";28;0;13;0;0;0;
"01-01-2014 02h30";30;0;14;0;0;0;
"01-01-2014 02h45";29;0;14;0;0;0;
"01-01-2014 03h00";29;0;15;0;0;0;
"01-01-2014 03h15";29;0;14;0;0;0;
"01-01-2014 03h30";24;0;13;0;0;0;
"01-01-2014 03h45";22;0;12;0;0;0;
"01-01-2014 04h00";21;0;12;0;0;0;
"01-01-2014 04h15";23;0;12;0;0;0;
"01-01-2014 04h30";29;0;14;0;0;0;
"01-01-2014 04h45";29;0;14;0;0;0;
"01-01-2014 05h00";29;0;14;0;0;0;
"01-01-2014 05h15";29;0;14;0;0;0;
"01-01-2014 05h30";22;0;12;0;0;0;
"01-01-2014 05h45";21;0;11;0;0;0;
"01-01-2014 06h00";26;0;15;0;0;0;
"01-01-2014 06h15";26;0;15;0;0;0;
"01-01-2014 06h30";26;0;15;0;0;0;
"01-01-2014 06h45";25;0;14;0;0;0;
"01-01-2014 07h00";26;0;15;0;0;0;
"01-01-2014 07h15";24;0;15;0;0;0;
"01-01-2014 07h30";23;0;15;0;0;0;
"01-01-2014 07h45";23;0;15;0;0;0;
"01-01-2014 08h00";23;0;15;0;0;0;
"01-01-2014 08h15";23;0;15;0;0;0;
"01-01-2014 08h30";22;0;15;0;0;0;
"01-01-2014 08h45";23;0;15;0;0;0;
"01-01-2014 09h00";23;0;15;0;0;0;
"01-01-2014 09h15";23;0;15;0;0;0;
"01-01-2014 09h30";23;0;15;0;0;0;
"01-01-2014 09h45";23;0;15;0;0;0;
"01-01-2014 10h00";23;0;15;0;0;0;
"01-01-2014 10h15";23;0;15;0;0;0;
"01-01-2014 10h30";23;0;15;0;0;0;
"01-01-2014 10h45";22;0;14;0;0;0;
"01-01-2014 11h00";23;0;15;0;0;0;
"01-01-2014 11h15";23;0;15;0;0;0;
"01-01-2014 11h30";22;0;14;0;0;0;
"01-01-2014 11h45";24;0;15;0;0;0;
"01-01-2014 12h00";23;0;15;0;0;0;
"01-01-2014 12h15";23;0;15;0;0;0;
"01-01-2014 12h30";23;0;15;0;0;0;
"01-01-2014 12h45";23;0;15;0;0;0;
"01-01-2014 13h00";22;0;15;0;0;0;
"01-01-2014 13h15";23;0;15;0;0;0;
"01-01-2014 13h30";23;0;15;0;0;0;
"01-01-2014 13h45";23;0;15;0;0;0;
"01-01-2014 14h00";22;0;15;0;0;0;
"01-01-2014 14h15";23;0;15;0;0;0;
"01-01-2014 14h30";23;0;15;0;0;0;
"01-01-2014 14h45";22;0;15;0;0;0;
"01-01-2014 15h00";24;0;16;0;0;0;
"01-01-2014 15h15";23;0;15;0;0;0;
"01-01-2014 15h30";23;0;15;0;0;0;
"01-01-2014 15h45";23;0;15;0;0;0;
"01-01-2014 16h00";23;0;15;0;0;0;
"01-01-2014 16h15";23;0;15;0;0;0;
"01-01-2014 16h30";23;0;15;0;0;0;
"01-01-2014 16h45";23;0;15;0;0;0;
"01-01-2014 17h00";23;0;15;0;0;0;
"01-01-2014 17h15";23;0;15;0;0;0;
"01-01-2014 17h30";23;0;15;0;0;0;
"01-01-2014 17h45";24;0;15;0;0;0;
"01-01-2014 18h00";24;0;15;0;0;0;
"01-01-2014 18h15";25;0;15;0;0;0;
"01-01-2014 18h30";26;0;15;0;0;0;
"01-01-2014 18h45";26;0;15;0;0;0;
