"Data-Hora";"Activa";"Valida̤̣o";"Reactiva Indutiva";"Valida̤̣o";"Reactiva Capacitiva";"Valida̤̣o";
"01-01-2014 00h15";81;0;16;0;0;0;
"01-01-2014 00h30";80;0;16;0;0;0;
"01-01-2014 00h45";83;0;16;0;0;0;
"01-01-2014 01h00";84;0;16;0;0;0;
"01-01-2014 01h15";88;0;16;0;0;0;
"01-01-2014 01h30";86;0;15;0;0;0;
"01-01-2014 01h45";84;0;16;0;0;0;
"01-01-2014 02h00";80;0;15;0;0;0;
"01-01-2014 02h15";78;0;15;0;0;0;
"01-01-2014 02h30";76;0;16;0;0;0;
"01-01-2014 02h45";76;0;16;0;0;0;
"01-01-2014 03h00";74;0;15;0;0;0;
"01-01-2014 03h15";69;0;14;0;0;0;
"01-01-2014 03h30";62;0;14;0;0;0;
"01-01-2014 03h45";60;0;14;0;0;0;
"01-01-2014 04h00";60;0;13;0;0;0;
"01-01-2014 04h15";58;0;14;0;0;0;
"01-01-2014 04h30";58;0;16;0;0;0;
"01-01-2014 04h45";59;0;15;0;0;0;
"01-01-2014 05h00";55;0;12;0;0;0;
"01-01-2014 05h15";57;0;14;0;0;0;
"01-01-2014 05h30";58;0;13;0;0;0;
"01-01-2014 05h45";58;0;15;0;0;0;
"01-01-2014 06h00";56;0;14;0;0;0;
"01-01-2014 06h15";52;0;13;0;0;0;
"01-01-2014 06h30";51;0;13;0;0;0;
"01-01-2014 06h45";52;0;11;0;0;0;
"01-01-2014 07h00";51;0;13;0;0;0;
"01-01-2014 07h15";52;0;12;0;0;0;
"01-01-2014 07h30";51;0;14;0;0;0;
"01-01-2014 07h45";48;0;11;0;0;0;
"01-01-2014 08h00";46;0;14;0;0;0;
"01-01-2014 08h15";46;0;15;0;0;0;
"01-01-2014 08h30";44;0;15;0;0;0;
"01-01-2014 08h45";42;0;13;0;0;0;
"01-01-2014 09h00";44;0;14;0;0;0;
"01-01-2014 09h15";40;0;11;0;0;0;
"01-01-2014 09h30";39;0;10;0;0;0;
"01-01-2014 09h45";45;0;12;0;0;0;
"01-01-2014 10h00";47;0;11;0;0;0;
"01-01-2014 10h15";49;0;11;0;0;0;
"01-01-2014 10h30";52;0;11;0;0;0;
"01-01-2014 10h45";50;0;12;0;0;0;
"01-01-2014 11h00";50;0;12;0;0;0;
"01-01-2014 11h15";51;0;12;0;0;0;
"01-01-2014 11h30";53;0;12;0;0;0;
"01-01-2014 11h45";51;0;13;0;0;0;
"01-01-2014 12h00";52;0;12;0;0;0;
"01-01-2014 12h15";57;0;10;0;0;0;
"01-01-2014 12h30";54;0;12;0;0;0;
"01-01-2014 12h45";56;0;11;0;0;0;
"01-01-2014 13h00";57;0;13;0;0;0;
"01-01-2014 13h15";51;0;12;0;0;0;
"01-01-2014 13h30";53;0;14;0;0;0;
"01-01-2014 13h45";51;0;13;0;0;0;
"01-01-2014 14h00";53;0;13;0;0;0;
"01-01-2014 14h15";53;0;13;0;0;0;
"01-01-2014 14h30";55;0;12;0;0;0;
"01-01-2014 14h45";54;0;13;0;0;0;
